Time:2,End Time,Feature 1,Feature 2,Event Id,Event Date,Event Duration
40.3964843750,40.8964843750,0.0039574694,0.1003385354,,,
57.9218750000,58.4218750000,0.0900314440,0.0053729221,,,
58.0214843750,58.5214843750,0.0622418632,0.0058413101,,,
58.1210937500,58.6210937500,0.0454393575,0.0074472234,,,
58.2207031250,58.7207031250,0.0403590395,0.0110532266,,,
58.3203125000,58.8203125000,0.0436621011,0.0166890798,,,
58.4199218750,58.9199218750,0.0523249116,0.0239415653,,,
58.5195312500,59.0195312500,0.0642357238,0.0323459406,,,
58.6191406250,59.1191406250,0.0749310353,0.0412930100,,,
58.7187500000,59.2187500000,0.0809114435,0.0473963443,,,
58.8183593750,59.3183593750,0.0818837592,0.0471059651,,,
58.9179687500,59.4179687500,0.0752494394,0.0397909827,,,
59.0175781250,59.5175781250,0.0603578372,0.0297771974,,,
59.1171875000,59.6171875000,0.0413336271,0.0203579180,,,
59.2167968750,59.7167968750,0.0253898467,0.0119354086,,,
59.3164062500,59.8164062500,0.0185847732,0.0063894922,,,
59.4160156250,59.9160156250,0.0193224525,0.0052452740,,,
59.5156250000,60.0156250000,0.0210317451,0.0048209166,,,
59.6152343750,60.1152343750,0.0219663951,0.0045247066,,,
59.7148437500,60.2148437500,0.0220237769,0.0101364440,,,
59.8144531250,60.3144531250,0.0205808254,0.0236473110,,,
59.9140625000,60.4140625000,0.0212022033,0.0416620637,,,
60.0136718750,60.5136718750,0.0274584612,0.0566701276,,,
60.1132812500,60.6132812500,0.0400033373,0.0619184874,,,
60.2128906250,60.7128906250,0.0566123120,0.0564861024,,,
60.3125000000,60.8125000000,0.0679406435,0.0442289723,,,
60.4121093750,60.9121093750,0.0666970994,0.0298460717,,,
60.5117187500,61.0117187500,0.0613210284,0.0219585550,,,
60.6113281250,61.1113281250,0.0622033327,0.0248212551,,,
60.7109375000,61.2109375000,0.0666209926,0.0345327144,,,
60.8105468750,61.3105468750,0.0697663071,0.0464287494,,,
60.9101562500,61.4101562500,0.0700888130,0.0566796419,,,
61.0097656250,61.5097656250,0.0672742903,0.0613163279,,,
61.1093750000,61.6093750000,0.0609311576,0.0598805383,,,
61.2089843750,61.7089843750,0.0470781824,0.0549488366,,,
61.3085937500,61.8085937500,0.0287956257,0.0481255675,,,
61.4082031250,61.9082031250,0.0237297162,0.0408553266,,,
61.5078125000,62.0078125000,0.0365982646,0.0344292588,,,
61.6074218750,62.1074218750,0.0527807746,0.0295934576,,,
61.7070312500,62.2070312500,0.0661429950,0.0249772004,,,
61.8066406250,62.3066406250,0.0792165610,0.0191875889,,,
61.9062500000,62.4062500000,0.0896840557,0.0144393831,,,
62.0058593750,62.5058593750,0.0933185157,0.0133843809,,,
62.1054687500,62.6054687500,0.0911649405,0.0136433102,,,
62.2050781250,62.7050781250,0.0883048180,0.0134856405,,,
62.3046875000,62.8046875000,0.0864221315,0.0143725829,,,
62.4042968750,62.9042968750,0.0854406465,0.0161832245,,,
62.5039062500,63.0039062500,0.0826121175,0.0195860175,,,
62.6035156250,63.1035156250,0.0754337187,0.0287325322,,,
62.7031250000,63.2031250000,0.0677124848,0.0435159734,,,
62.8027343750,63.3027343750,0.0624804748,0.0566634227,,,
62.9023437500,63.4023437500,0.0554470022,0.0602127209,,,
63.0019531250,63.5019531250,0.0471245264,0.0537843315,,,
63.1015625000,63.6015625000,0.0411262134,0.0446031327,,,
63.2011718750,63.7011718750,0.0358733799,0.0387070847,,,
63.3007812500,63.8007812500,0.0319813718,0.0376047592,,,
63.4003906250,63.9003906250,0.0311035435,0.0420115251,,,
63.5000000000,64.0000000000,0.0288011117,0.0495188399,,,
63.5996093750,64.0996093750,0.0229983791,0.0549053678,,,
63.6992187500,64.1992187500,0.0167639651,0.0553695084,,,
63.7988281250,64.2988281250,0.0126927396,0.0512735419,,,
63.8984375000,64.3984375000,0.0094112570,0.0464882823,,,
63.9980468750,64.4980468750,0.0060824072,0.0465709949,,,
64.0976562500,64.5976562500,0.0044316336,0.0532621595,,,
64.1972656250,64.6972656250,0.0051369466,0.0639905039,,,
64.2968750000,64.7968750000,0.0073833836,0.0770942980,,,
64.3964843750,64.8964843750,0.0107271380,0.0898748939,,,
81.9218750000,82.4218750000,0.1007969465,0.0331155305,,,
82.0214843750,82.5214843750,0.1449803177,0.0474906981,,,
82.1210937500,82.6210937500,0.1812341609,0.0614611232,,,
82.2207031250,82.7207031250,0.1906583151,0.0715239089,,,
82.3203125000,82.8203125000,0.1714457886,0.0690512536,,,
82.4199218750,82.9199218750,0.1316366599,0.0541989134,,,
82.5195312500,83.0195312500,0.0844697993,0.0375702022,,,
82.6191406250,83.1191406250,0.0489454656,0.0275910092,,,
82.7187500000,83.2187500000,0.0381964273,0.0258611844,,,
82.8183593750,83.3183593750,0.0422489334,0.0294010483,,,
82.9179687500,83.4179687500,0.0481450249,0.0353706441,,,
83.0175781250,83.5175781250,0.0573372475,0.0401316195,,,
83.1171875000,83.6171875000,0.0720731575,0.0407658150,,,
83.2167968750,83.7167968750,0.0843034235,0.0399122646,,,
83.3164062500,83.8164062500,0.0885453135,0.0423624844,,,
83.4160156250,83.9160156250,0.0832403684,0.0482082761,,,
83.5156250000,84.0156250000,0.0681681156,0.0523639564,,,
83.6152343750,84.1152343750,0.0459615155,0.0529404453,,,
83.7148437500,84.2148437500,0.0262196968,0.0525269744,,,
83.8144531250,84.3144531250,0.0171463015,0.0532497474,,,
83.9140625000,84.4140625000,0.0170359832,0.0556138730,,,
84.0136718750,84.5136718750,0.0167319135,0.0615374607,,,
84.1132812500,84.6132812500,0.0141589762,0.0711926226,,,
84.2128906250,84.7128906250,0.0148604242,0.0810350486,,,
84.3125000000,84.8125000000,0.0200229092,0.0878490007,,,
84.4121093750,84.9121093750,0.0255039786,0.0873026781,,,
84.5117187500,85.0117187500,0.0271478261,0.0760630547,,,
84.6113281250,85.1113281250,0.0272945365,0.0602988665,,,
84.7109375000,85.2109375000,0.0277076570,0.0475426112,,,
84.8105468750,85.3105468750,0.0282115109,0.0365873880,,,
84.9101562500,85.4101562500,0.0360943809,0.0270750674,,,
85.0097656250,85.5097656250,0.0590157998,0.0243875112,,,
85.1093750000,85.6093750000,0.0916585117,0.0267051562,,,
85.2089843750,85.7089843750,0.1213793337,0.0282940446,,,
85.3085937500,85.8085937500,0.1432639376,0.0305897105,,,
85.4082031250,85.9082031250,0.1545132753,0.0382735746,,,
85.5078125000,86.0078125000,0.1524117860,0.0493974522,,,
85.6074218750,86.1074218750,0.1349777655,0.0590651713,,,
85.7070312500,86.2070312500,0.1075411920,0.0629169612,,,
85.8066406250,86.3066406250,0.0803413197,0.0604076375,,,
85.9062500000,86.4062500000,0.0546006181,0.0544346569,,,
86.0058593750,86.5058593750,0.0313121636,0.0481168854,,,
86.1054687500,86.6054687500,0.0171502993,0.0419238330,,,
86.2050781250,86.7050781250,0.0131727719,0.0403348875,,,
86.3046875000,86.8046875000,0.0136589708,0.0481883539,,,
86.4042968750,86.9042968750,0.0221135853,0.0604271027,,,
86.5039062500,87.0039062500,0.0397554302,0.0690579573,,,
86.6035156250,87.1035156250,0.0571963330,0.0717178324,,,
86.7031250000,87.2031250000,0.0664717341,0.0672306756,,,
86.8027343750,87.3027343750,0.0676634716,0.0528867340,,,
86.9023437500,87.4023437500,0.0602905553,0.0334005423,,,
87.0019531250,87.5019531250,0.0482427547,0.0184165213,,,
87.1015625000,87.6015625000,0.0383414598,0.0127592119,,,
87.2011718750,87.7011718750,0.0328252803,0.0146245789,,,
87.3007812500,87.8007812500,0.0312447709,0.0207003820,,,
87.4003906250,87.9003906250,0.0356054768,0.0266907964,,,
87.5000000000,88.0000000000,0.0458241710,0.0297830465,,,
87.5996093750,88.0996093750,0.0622552140,0.0292344242,,,
87.6992187500,88.1992187500,0.0835396924,0.0252952534,,,
87.7988281250,88.2988281250,0.0985462054,0.0195055718,,,
87.8984375000,88.3984375000,0.0991615063,0.0144011472,,,
87.9980468750,88.4980468750,0.0877945469,0.0115739263,,,
88.0976562500,88.5976562500,0.0704701175,0.0108049884,,,
88.1972656250,88.6972656250,0.0560987999,0.0103301337,,,
88.2968750000,88.7968750000,0.0514515844,0.0089706971,,,
88.3964843750,88.8964843750,0.0594111133,0.0077135059,,,
93.9218750000,94.4218750000,0.0794679156,0.0729769489,,,
94.0214843750,94.5214843750,0.0901062047,0.0616288631,,,
94.1210937500,94.6210937500,0.0959518074,0.0495390961,,,
94.2207031250,94.7207031250,0.0934897709,0.0382605920,,,
94.3203125000,94.8203125000,0.0814025144,0.0325996583,,,
94.4199218750,94.9199218750,0.0635306210,0.0319844541,,,
94.5195312500,95.0195312500,0.0453862066,0.0308099278,,,
94.6191406250,95.1191406250,0.0309393173,0.0271676835,,,
94.7187500000,95.2187500000,0.0228752704,0.0224781229,,,
94.8183593750,95.3183593750,0.0246560878,0.0191593926,,,
94.9179687500,95.4179687500,0.0390007283,0.0170316199,,,
95.0175781250,95.5175781250,0.0578856125,0.0138119785,,,
95.1171875000,95.6171875000,0.0689840169,0.0106327815,,,
95.2167968750,95.7167968750,0.0694209057,0.0096781889,,,
95.3164062500,95.8164062500,0.0622846094,0.0096599636,,,
95.4160156250,95.9160156250,0.0483699534,0.0088345182,,,
95.5156250000,96.0156250000,0.0331976190,0.0092029395,,,
95.6152343750,96.1152343750,0.0246163777,0.0119123067,,,
95.7148437500,96.2148437500,0.0225597615,0.0156978114,,,
95.8144531250,96.3144531250,0.0215909406,0.0170791548,,,
95.9140625000,96.4140625000,0.0190976392,0.0150000480,,,
96.0136718750,96.5136718750,0.0186225977,0.0121991992,,,
96.1132812500,96.6132812500,0.0267863492,0.0094212697,,,
96.2128906250,96.7128906250,0.0404531332,0.0058823593,,,
96.3125000000,96.8125000000,0.0506075416,0.0048444978,,,
96.4121093750,96.9121093750,0.0529721936,0.0115760481,,,
96.5117187500,97.0117187500,0.0474136651,0.0267081501,,,
96.6113281250,97.1113281250,0.0342580044,0.0441482118,,,
96.7109375000,97.2109375000,0.0199741999,0.0561203890,,,
96.8105468750,97.3105468750,0.0124770413,0.0582981435,,,
96.9101562500,97.4101562500,0.0131234659,0.0524715350,,,
97.0097656250,97.5097656250,0.0158162082,0.0403899293,,,
97.1093750000,97.6093750000,0.0156482590,0.0272055638,,,
97.2089843750,97.7089843750,0.0147352141,0.0201569901,,,
97.3085937500,97.8085937500,0.0161414505,0.0216329161,,,
97.4082031250,97.9082031250,0.0198637414,0.0242694260,,,
97.5078125000,98.0078125000,0.0252570237,0.0232532531,,,
97.6074218750,98.1074218750,0.0296119827,0.0213308910,,,
97.7070312500,98.2070312500,0.0290299655,0.0214493773,,,
97.8066406250,98.3066406250,0.0246591319,0.0224123414,,,
97.9062500000,98.4062500000,0.0198302351,0.0221392972,,,
98.0058593750,98.5058593750,0.0183428702,0.0205174938,,,
98.1054687500,98.6054687500,0.0207362415,0.0235688573,,,
98.2050781250,98.7050781250,0.0252415452,0.0402249408,,,
98.3046875000,98.8046875000,0.0290793560,0.0685242671,,,
98.4042968750,98.9042968750,0.0322633114,0.0951629599,,,
98.5039062500,99.0039062500,0.0372923771,0.1111673130,,,
98.6035156250,99.1035156250,0.0506534485,0.1118261648,,,
98.7031250000,99.2031250000,0.0736547537,0.0932539622,,,
98.8027343750,99.3027343750,0.1008456892,0.0614326021,,,
98.9023437500,99.4023437500,0.1225981949,0.0323188849,,,
99.0019531250,99.5019531250,0.1291285232,0.0163126460,,,
99.1015625000,99.6015625000,0.1175426936,0.0111884615,,,
99.2011718750,99.7011718750,0.0923790265,0.0106595977,,,
99.3007812500,99.8007812500,0.0614407748,0.0111620828,,,
99.4003906250,99.9003906250,0.0327147133,0.0119027457,,,
99.5000000000,100.0000000000,0.0150917695,0.0111349332,,,
99.5996093750,100.0996093750,0.0110087412,0.0094855647,,,
99.6992187500,100.1992187500,0.0161892203,0.0095732072,,,
99.7988281250,100.2988281250,0.0223685667,0.0124446202,,,
99.8984375000,100.3984375000,0.0250009494,0.0169826077,,,
99.9980468750,100.4980468750,0.0237772997,0.0214647624,,,
100.0976562500,100.5976562500,0.0207800177,0.0241268518,,,
100.1972656250,100.6972656250,0.0219657902,0.0238814470,,,
100.2968750000,100.7968750000,0.0333834774,0.0209940517,,,
100.3964843750,100.8964843750,0.0537815633,0.0180725979,,,
117.9218750000,118.4218750000,0.0406317618,0.0538781632,,,
118.0214843750,118.5214843750,0.0306279328,0.0522891295,,,
118.1210937500,118.6210937500,0.0230849963,0.0491020279,,,
118.2207031250,118.7207031250,0.0168279356,0.0478699527,,,
118.3203125000,118.8203125000,0.0123198954,0.0443992391,,,
118.4199218750,118.9199218750,0.0096351164,0.0368975646,,,
118.5195312500,119.0195312500,0.0125159495,0.0306670110,,,
118.6191406250,119.1191406250,0.0277410226,0.0269623045,,,
118.7187500000,119.2187500000,0.0527914061,0.0224177251,,,
118.8183593750,119.3183593750,0.0739198290,0.0166782439,,,
118.9179687500,119.4179687500,0.0837229587,0.0134426634,,,
119.0175781250,119.5175781250,0.0824812586,0.0149956672,,,
119.1171875000,119.6171875000,0.0683607493,0.0194635694,,,
119.2167968750,119.7167968750,0.0445755273,0.0241005300,,,
119.3164062500,119.8164062500,0.0230696307,0.0268644370,,,
119.4160156250,119.9160156250,0.0119472183,0.0265007475,,,
119.5156250000,120.0156250000,0.0091033476,0.0223184837,,,
119.6152343750,120.1152343750,0.0095679065,0.0182227101,,,
119.7148437500,120.2148437500,0.0104741762,0.0212860015,,,
119.8144531250,120.3144531250,0.0106847279,0.0338106805,,,
119.9140625000,120.4140625000,0.0108905214,0.0477447441,,,
120.0136718750,120.5136718750,0.0147703601,0.0572232766,,,
120.1132812500,120.6132812500,0.0309380030,0.0645629072,,,
120.2128906250,120.7128906250,0.0665356435,0.0687342915,,,
120.3125000000,120.8125000000,0.1130544483,0.0652809576,,,
120.4121093750,120.9121093750,0.1524942151,0.0552132453,,,
120.5117187500,121.0117187500,0.1714398574,0.0452191773,,,
120.6113281250,121.1113281250,0.1657106146,0.0394191578,,,
120.7109375000,121.2109375000,0.1377414650,0.0372796614,,,
120.8105468750,121.3105468750,0.0994652636,0.0380832689,,,
120.9101562500,121.4101562500,0.0702136363,0.0455451792,,,
121.0097656250,121.5097656250,0.0582983088,0.0595194145,,,
121.1093750000,121.6093750000,0.0554941442,0.0706425624,,,
121.2089843750,121.7089843750,0.0550377936,0.0707155280,,,
121.3085937500,121.8085937500,0.0550319700,0.0615123881,,,
121.4082031250,121.9082031250,0.0504504359,0.0522480492,,,
121.5078125000,122.0078125000,0.0413317543,0.0521327380,,,
121.6074218750,122.1074218750,0.0345033118,0.0678045595,,,
121.7070312500,122.2070312500,0.0289335404,0.1045722456,,,
121.8066406250,122.3066406250,0.0220288860,0.1556515160,,,
121.9062500000,122.4062500000,0.0197092660,0.2009050433,,,
122.0058593750,122.5058593750,0.0262411919,0.2230126438,,,
122.1054687500,122.6054687500,0.0331274717,0.2170030938,,,
122.2050781250,122.7050781250,0.0344948038,0.1857955640,,,
122.3046875000,122.8046875000,0.0343401043,0.1379770675,,,
122.4042968750,122.9042968750,0.0361618843,0.0877441753,,,
122.5039062500,123.0039062500,0.0362528864,0.0485464796,,,
122.6035156250,123.1035156250,0.0354522840,0.0266160251,,,
122.7031250000,123.2031250000,0.0379426127,0.0192879109,,,
122.8027343750,123.3027343750,0.0406443732,0.0204408808,,,
122.9023437500,123.4023437500,0.0363508241,0.0252851750,,,
123.0019531250,123.5019531250,0.0314399811,0.0307135507,,,
123.1015625000,123.6015625000,0.0345313767,0.0367623438,,,
