Time:6,End Time,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Event Id,Event Date,Event Duration
11.6152343750,12.1152343750,0.1023493590,0.0562486243,0.0541023526,0.2776249857,0.0154040129,0.0074184010,,,
11.7148437500,12.2148437500,0.0929892834,0.0566411607,0.0450671075,0.2288839138,0.0245310568,0.0110912024,,,
11.8144531250,12.3144531250,0.0752060431,0.0502059300,0.0386336989,0.1705047482,0.0402059171,0.0231874387,,,
11.9140625000,12.4140625000,0.0567179705,0.0392021292,0.0427431632,0.1305417923,0.0603825060,0.0440612757,,,
12.0136718750,12.5136718750,0.0460060193,0.0259849027,0.0595820596,0.1176117147,0.0765952494,0.0695167995,,,
12.1132812500,12.6132812500,0.0497057416,0.0132982581,0.0852896283,0.1195611095,0.0835337247,0.0925560900,,,
12.2128906250,12.7128906250,0.0685933937,0.0058276755,0.1123199953,0.1158820453,0.0829974721,0.1059570564,,,
12.3125000000,12.8125000000,0.0956482152,0.0054177695,0.1330065236,0.0910409113,0.0774153047,0.1056333143,,,
12.4121093750,12.9121093750,0.1195031306,0.0091528033,0.1400889125,0.0535026432,0.0678627467,0.0915116540,,,
12.5117187500,13.0117187500,0.1309422841,0.0130274457,0.1291535963,0.0238716761,0.0599134486,0.0692285553,,,
12.6113281250,13.1113281250,0.1272624372,0.0160472409,0.1023969360,0.0114700243,0.0583580891,0.0473463478,,,
12.7109375000,13.2109375000,0.1137091855,0.0202977725,0.0718424291,0.0097088990,0.0588668399,0.0314937013,,,
12.8105468750,13.3105468750,0.0982715573,0.0267214212,0.0523458619,0.0100321245,0.0531998404,0.0216735915,,,
12.9101562500,13.4101562500,0.0864507616,0.0335361100,0.0514907966,0.0139522432,0.0431272212,0.0175665251,,,
13.0097656250,13.5097656250,0.0813999079,0.0376811596,0.0646853606,0.0346016940,0.0346757522,0.0177690196,,,
13.1093750000,13.6093750000,0.0832659652,0.0383167061,0.0806411712,0.0815703372,0.0285064461,0.0182041839,,,
13.2089843750,13.7089843750,0.0870804503,0.0345441710,0.0875458529,0.1580772852,0.0262335875,0.0158782507,,,
13.3085937500,13.8085937500,0.0884503809,0.0259109387,0.0801244996,0.2686470498,0.0300949505,0.0121704278,,,
13.4082031250,13.9082031250,0.0875662808,0.0153909893,0.0615714462,0.4127773127,0.0341872415,0.0086431938,,,
13.5078125000,14.0078125000,0.0830780761,0.0091677092,0.0429931083,0.5729918920,0.0314213452,0.0054396984,,,
13.6074218750,14.1074218750,0.0733755293,0.0090406882,0.0342883852,0.7181652326,0.0257538619,0.0031815357,,,
13.7070312500,14.2070312500,0.0624101983,0.0118303444,0.0347061301,0.8168197750,0.0229804413,0.0028248424,,,
13.8066406250,14.3066406250,0.0566924496,0.0143602608,0.0359481911,0.8450574303,0.0215870068,0.0033178361,,,
13.9062500000,14.4062500000,0.0590575576,0.0155308654,0.0335434837,0.7998527475,0.0212660909,0.0032816719,,,
14.0058593750,14.5058593750,0.0675781905,0.0146844563,0.0293568386,0.6911718489,0.0234298302,0.0026073609,,,
14.1054687500,14.6054687500,0.0768347731,0.0124991007,0.0272936047,0.5339106298,0.0241810639,0.0022058162,,,
14.2050781250,14.7050781250,0.0825155421,0.0109877465,0.0295000102,0.3585594458,0.0198854747,0.0024932769,,,
14.3046875000,14.8046875000,0.0820715266,0.0121747434,0.0360049086,0.2148995325,0.0149223763,0.0035230824,,,
14.4042968750,14.9042968750,0.0747527523,0.0162560339,0.0454032580,0.1295456150,0.0138912846,0.0055499304,,,
14.5039062500,15.0039062500,0.0664920784,0.0219635657,0.0539589744,0.0939455959,0.0174415078,0.0089129598,,,
14.6035156250,15.1035156250,0.0653795206,0.0279323913,0.0564005229,0.1197496236,0.0243640634,0.0128561287,,,
14.7031250000,15.2031250000,0.0710400790,0.0325010210,0.0516998652,0.2057014420,0.0330694870,0.0165183908,,,
14.8027343750,15.3027343750,0.0760391561,0.0337680431,0.0431080172,0.3071559374,0.0433774922,0.0189214034,,,
14.9023437500,15.4023437500,0.0753870969,0.0320217829,0.0329432393,0.3770349250,0.0550048576,0.0190301575,,,
15.0019531250,15.5019531250,0.0687205808,0.0286017758,0.0223223081,0.3938460735,0.0657802568,0.0172041391,,,
15.1015625000,15.6015625000,0.0582849971,0.0248395765,0.0127702821,0.3507714447,0.0764713147,0.0182505595,,,
15.2011718750,15.7011718750,0.0484416989,0.0216313889,0.0067241356,0.2578849284,0.0845507161,0.0307985585,,,
15.3007812500,15.8007812500,0.0445819263,0.0189886141,0.0063001769,0.1467748007,0.0838897095,0.0589521140,,,
15.4003906250,15.9003906250,0.0492404287,0.0163615606,0.0109628744,0.0596585322,0.0727247170,0.0950475489,,,
15.5000000000,16.0000000000,0.0566593121,0.0135106727,0.0162690375,0.0236054541,0.0565472676,0.1270538242,,,
15.5996093750,16.0996093750,0.0576519710,0.0101403270,0.0186269989,0.0204193234,0.0403586902,0.1448267785,,,
15.6992187500,16.1992187500,0.0504718771,0.0065515514,0.0183453628,0.0202362377,0.0290175941,0.1428170960,,,
15.7988281250,16.2988281250,0.0410066316,0.0040035444,0.0163204632,0.0211982037,0.0253551777,0.1220905655,,,
15.8984375000,16.3984375000,0.0351753394,0.0029809178,0.0130022021,0.0360862136,0.0274302676,0.0922083366,,,
15.9980468750,16.4980468750,0.0360799932,0.0030448476,0.0122711980,0.0665060412,0.0296597563,0.0634416221,,,
16.0976562500,16.5976562500,0.0416664087,0.0036935246,0.0177945374,0.1014211969,0.0286113933,0.0421344044,,,
16.1972656250,16.6972656250,0.0453266278,0.0059694161,0.0273378476,0.1236578888,0.0295598587,0.0281672992,,,
16.2968750000,16.7968750000,0.0435857281,0.0115085542,0.0355163756,0.1249032688,0.0389754627,0.0191063325,,,
16.3964843750,16.8964843750,0.0352967994,0.0201441640,0.0392047701,0.1221244786,0.0544068625,0.0134576669,,,
21.9218750000,22.4218750000,0.0414078272,0.0155836502,0.0641207450,0.0275543261,0.2236166288,0.0180997345,,,
22.0214843750,22.5214843750,0.0577104547,0.0229043798,0.0410580523,0.0252313004,0.2273905306,0.0227881594,,,
22.1210937500,22.6210937500,0.0706733744,0.0264188088,0.0272793411,0.0294230633,0.2095199371,0.0264103359,,,
22.2207031250,22.7207031250,0.0773219244,0.0257651428,0.0199505722,0.0345545092,0.1756702326,0.0302105132,,,
22.3203125000,22.8203125000,0.0761112934,0.0242779118,0.0138371296,0.0343228800,0.1385074865,0.0357290962,,,
22.4199218750,22.9199218750,0.0666703980,0.0245043740,0.0112631689,0.0345880252,0.1021978061,0.0435483990,,,
22.5195312500,23.0195312500,0.0514174789,0.0285655347,0.0134599221,0.0370513012,0.0691057324,0.0519885483,,,
22.6191406250,23.1191406250,0.0383699405,0.0352036768,0.0164616150,0.0402963386,0.0465112841,0.0569837088,,,
22.7187500000,23.2187500000,0.0410070799,0.0405172991,0.0181331518,0.0541344847,0.0390432951,0.0552027186,,,
22.8183593750,23.3183593750,0.0694739780,0.0398470050,0.0197550171,0.0828387441,0.0433443633,0.0466078006,,,
22.9179687500,23.4179687500,0.1182634048,0.0326886950,0.0221376143,0.1139854783,0.0562215656,0.0336299674,,,
23.0175781250,23.5175781250,0.1679547603,0.0221355545,0.0250132814,0.1333700361,0.0727534505,0.0204544000,,,
23.1171875000,23.6171875000,0.2009656606,0.0144563872,0.0278410417,0.1439177818,0.0864769758,0.0120072495,,,
23.2167968750,23.7167968750,0.2069455407,0.0152938412,0.0316827656,0.1546027030,0.0928246545,0.0098988706,,,
23.3164062500,23.8164062500,0.1826766972,0.0274546028,0.0380757623,0.1572687809,0.0912857731,0.0133102671,,,
23.4160156250,23.9160156250,0.1363737238,0.0507700379,0.0475629325,0.1432055104,0.0857445931,0.0235861564,,,
23.5156250000,24.0156250000,0.0900025579,0.0798857803,0.0600019937,0.1249299771,0.0792836947,0.0403242606,,,
23.6152343750,24.1152343750,0.0619787041,0.1057916873,0.0715244624,0.1059074238,0.0726012615,0.0609159460,,,
23.7148437500,24.2148437500,0.0544007048,0.1205730697,0.0773005902,0.0801233458,0.0672697243,0.0850766562,,,
23.8144531250,24.3144531250,0.0579688720,0.1216204603,0.0756561052,0.0613421920,0.0657232903,0.1102478271,,,
23.9140625000,24.4140625000,0.0603588456,0.1091907589,0.0658238210,0.0655120215,0.0688532764,0.1308076883,,,
24.0136718750,24.5136718750,0.0541514658,0.0878815222,0.0484932138,0.0781492110,0.0743709671,0.1412271233,,,
24.1132812500,24.6132812500,0.0435312402,0.0654110200,0.0298095600,0.0818860537,0.0749745101,0.1375554044,,,
24.2128906250,24.7128906250,0.0367042658,0.0485588018,0.0158907014,0.0752361565,0.0662181233,0.1202525821,,,
24.3125000000,24.8125000000,0.0355844202,0.0376606530,0.0080493659,0.0681395287,0.0562447466,0.0952159052,,,
24.4121093750,24.9121093750,0.0379912964,0.0303291229,0.0061171564,0.0629264109,0.0537143738,0.0674036218,,,
24.5117187500,25.0117187500,0.0399025335,0.0235500821,0.0085342867,0.0575766377,0.0582512087,0.0422902973,,,
24.6113281250,25.1113281250,0.0384286284,0.0166527437,0.0113834656,0.0575030140,0.0654648859,0.0271894736,,,
24.7109375000,25.2109375000,0.0324453502,0.0106110327,0.0134699810,0.0704129362,0.0738741326,0.0239210599,,,
24.8105468750,25.3105468750,0.0230687528,0.0065876149,0.0187196695,0.0883864018,0.0805545449,0.0290281044,,,
24.9101562500,25.4101562500,0.0157443095,0.0040762067,0.0300181329,0.1007253214,0.0799626631,0.0408754852,,,
25.0097656250,25.5097656250,0.0160778209,0.0033782700,0.0423302873,0.1021956929,0.0719852708,0.0599378254,,,
25.1093750000,25.6093750000,0.0230424185,0.0053386823,0.0494047863,0.0950721156,0.0653053425,0.0863577726,,,
25.2089843750,25.7089843750,0.0308896233,0.0117094973,0.0500236667,0.0804588775,0.0669019864,0.1182950677,,,
25.3085937500,25.8085937500,0.0382144035,0.0217498039,0.0443007135,0.0593642605,0.0715168168,0.1525301796,,,
25.4082031250,25.9082031250,0.0481204375,0.0315689295,0.0314612304,0.0494624377,0.0727730875,0.1874524487,,,
25.5078125000,26.0078125000,0.0637320315,0.0375181005,0.0159766050,0.0746589512,0.0717193535,0.2212882724,,,
25.6074218750,26.1074218750,0.0841621881,0.0374032582,0.0066537103,0.1178958359,0.0679100638,0.2512606956,,,
25.7070312500,26.2070312500,0.1034212066,0.0308809649,0.0051532435,0.1388328234,0.0634340336,0.2768492837,,,
25.8066406250,26.3066406250,0.1125072562,0.0204651666,0.0059431305,0.1360285500,0.0663668895,0.2960024578,,,
25.9062500000,26.4062500000,0.1064948892,0.0106534242,0.0056773632,0.1268440459,0.0794592201,0.3013743205,,,
26.0058593750,26.5058593750,0.0880401252,0.0044971736,0.0074348956,0.1115396448,0.0999438405,0.2860135874,,,
26.1054687500,26.6054687500,0.0646358576,0.0025851033,0.0132651325,0.1052125103,0.1200909282,0.2506662291,,,
26.2050781250,26.7050781250,0.0438309119,0.0026452819,0.0201529670,0.1355071377,0.1280037712,0.1993030910,,,
26.3046875000,26.8046875000,0.0322261863,0.0025916699,0.0256151063,0.1839058108,0.1192971280,0.1388228968,,,
26.4042968750,26.9042968750,0.0317408684,0.0020732832,0.0296482396,0.2099534254,0.1004093868,0.0820864062,,,
26.5039062500,27.0039062500,0.0353478644,0.0021248525,0.0305401008,0.2037622305,0.0767390795,0.0426288296,,,
26.6035156250,27.1035156250,0.0345196272,0.0037860210,0.0264627659,0.1705487637,0.0586770922,0.0252214884,,,
26.7031250000,27.2031250000,0.0288555198,0.0071712003,0.0212726020,0.1261827687,0.0607522964,0.0258049142,,,
26.8027343750,27.3027343750,0.0223813674,0.0107397623,0.0205029288,0.0923931722,0.0829089420,0.0364721184,,,
26.9023437500,27.4023437500,0.0172474974,0.0127387908,0.0257698694,0.0780434573,0.1157361288,0.0467861625,,,
27.0019531250,27.5019531250,0.0144135329,0.0126072709,0.0337247375,0.0753070443,0.1512781728,0.0509232858,,,
27.1015625000,27.6015625000,0.0146228892,0.0105216149,0.0383867406,0.0778846184,0.1813159004,0.0483053203,,,
27.2011718750,27.7011718750,0.0188718513,0.0075116383,0.0378713931,0.0772979717,0.1983666631,0.0403380641,,,
27.3007812500,27.8007812500,0.0287427106,0.0052310233,0.0353698718,0.0722592611,0.1960928985,0.0305678717,,,
27.4003906250,27.9003906250,0.0431609169,0.0045317219,0.0305772412,0.0739245071,0.1706380956,0.0264361472,,,
27.5000000000,28.0000000000,0.0577440645,0.0048169932,0.0214052302,0.0929071927,0.1293216401,0.0331388206,,,
27.5996093750,28.0996093750,0.0695257943,0.0053896779,0.0139867958,0.1201146132,0.0897845335,0.0480725907,,,
27.6992187500,28.1992187500,0.0760631778,0.0062415549,0.0156137047,0.1423584143,0.0622177444,0.0636175054,,,
27.7988281250,28.2988281250,0.0753894378,0.0091747562,0.0217373872,0.1541371295,0.0463572623,0.0722162076,,,
27.8984375000,28.3984375000,0.0705708993,0.0167215097,0.0284696095,0.1594060876,0.0393417416,0.0699855749,,,
27.9980468750,28.4980468750,0.0671539230,0.0287388033,0.0391707374,0.1621803573,0.0380767143,0.0578539175,,,
28.0976562500,28.5976562500,0.0657960431,0.0399666123,0.0531525409,0.1632140647,0.0406009232,0.0395340953,,,
28.1972656250,28.6972656250,0.0659284803,0.0452363976,0.0641855126,0.1610019466,0.0508408064,0.0206467094,,,
28.2968750000,28.7968750000,0.0666250183,0.0463265553,0.0718463673,0.1562806799,0.0756857664,0.0075352484,,,
28.3964843750,28.8964843750,0.0643783169,0.0486498663,0.0790163864,0.1511512842,0.1149054800,0.0031734072,,,
33.9218750000,34.4218750000,0.0341652362,0.0159111369,0.0699387751,0.1381911151,0.0594479355,0.0046253017,,,
34.0214843750,34.5214843750,0.0383116275,0.0162623401,0.0863076229,0.1785584917,0.0602052982,0.0090013098,,,
34.1210937500,34.6210937500,0.0383578990,0.0170301848,0.0963292353,0.2196757732,0.0630861187,0.0146459506,,,
34.2207031250,34.7207031250,0.0349207253,0.0151865969,0.0923727757,0.2612037219,0.0680253294,0.0203661027,,,
34.3203125000,34.8203125000,0.0312804455,0.0104882485,0.0826938255,0.2892218373,0.0701283588,0.0267002195,,,
34.4199218750,34.9199218750,0.0257565756,0.0060720216,0.0793413691,0.3015660805,0.0635507120,0.0342600080,,,
34.5195312500,35.0195312500,0.0165961173,0.0048799091,0.0832468019,0.3214327885,0.0544398284,0.0434162189,,,
34.6191406250,35.1191406250,0.0087028761,0.0064685331,0.0914086949,0.3595542970,0.0517216209,0.0516026749,,,
34.7187500000,35.2187500000,0.0086795629,0.0085283064,0.0993718884,0.3890121502,0.0552644635,0.0550422021,,,
34.8183593750,35.3183593750,0.0171362356,0.0094179844,0.0988547847,0.3925372770,0.0625550507,0.0529666355,,,
34.9179687500,35.4179687500,0.0278921395,0.0096534607,0.0857358804,0.3775495856,0.0722636067,0.0487748532,,,
35.0175781250,35.5175781250,0.0380195994,0.0107736066,0.0674557082,0.3420950424,0.0759849652,0.0442740267,,,
35.1171875000,35.6171875000,0.0471390082,0.0121424303,0.0563966762,0.2803812985,0.0657811927,0.0399452211,,,
35.2167968750,35.7167968750,0.0522601413,0.0121733302,0.0567257401,0.2147740230,0.0450432616,0.0376996820,,,
35.3164062500,35.8164062500,0.0513348694,0.0120901977,0.0608998381,0.1761451945,0.0252101939,0.0378201667,,,
35.4160156250,35.9160156250,0.0479013408,0.0134631057,0.0596482060,0.1635228195,0.0194719374,0.0367593644,,,
35.5156250000,36.0156250000,0.0444270803,0.0165899814,0.0499137045,0.1693469854,0.0341268124,0.0344445617,,,
35.6152343750,36.1152343750,0.0416612032,0.0228475145,0.0341947475,0.1973650623,0.0617365313,0.0346371130,,,
35.7148437500,36.2148437500,0.0402241301,0.0314092860,0.0191596503,0.2303551534,0.0897011239,0.0383206718,,,
35.8144531250,36.3144531250,0.0392869598,0.0388791755,0.0106404288,0.2458840303,0.1090679877,0.0425438452,,,
35.9140625000,36.4140625000,0.0372821644,0.0450742575,0.0095437740,0.2463489004,0.1122483921,0.0443318565,,,
36.0136718750,36.5136718750,0.0369304497,0.0490620290,0.0113804845,0.2412398317,0.0967223948,0.0414430771,,,
36.1132812500,36.6132812500,0.0400829190,0.0471729755,0.0122653944,0.2295077845,0.0696613414,0.0350974724,,,
36.2128906250,36.7128906250,0.0464119429,0.0409213673,0.0126937942,0.2246296141,0.0409650414,0.0280355664,,,
36.3125000000,36.8125000000,0.0551858439,0.0340371335,0.0149524847,0.2460055444,0.0188848747,0.0226449434,,,
36.4121093750,36.9121093750,0.0650120221,0.0255477322,0.0175419000,0.2806510664,0.0126019613,0.0206804150,,,
36.5117187500,37.0117187500,0.0695891797,0.0155363868,0.0174860673,0.3020379933,0.0223209706,0.0227891938,,,
36.6113281250,37.1113281250,0.0646053237,0.0078193814,0.0153395446,0.2949779577,0.0356256949,0.0261980390,,,
36.7109375000,37.2109375000,0.0521089860,0.0041091257,0.0156249849,0.2595537662,0.0436615087,0.0271254265,,,
36.8105468750,37.3105468750,0.0365330688,0.0034912197,0.0205121062,0.2097758513,0.0460354247,0.0253180627,,,
36.9101562500,37.4101562500,0.0211770713,0.0060687848,0.0276707481,0.1728178718,0.0406946477,0.0216845460,,,
37.0097656250,37.5097656250,0.0101388152,0.0127692784,0.0342731513,0.1673394712,0.0279737111,0.0159637499,,,
37.1093750000,37.6093750000,0.0063963328,0.0220567633,0.0390418923,0.1865245947,0.0169251220,0.0098876089,,,
37.2089843750,37.7089843750,0.0112715115,0.0302492422,0.0385946070,0.2132994248,0.0154334798,0.0068517372,,,
37.3085937500,37.8085937500,0.0258035802,0.0345927667,0.0307029088,0.2321183183,0.0225143986,0.0075874592,,,
37.4082031250,37.9082031250,0.0440458453,0.0337624978,0.0203225152,0.2243554855,0.0348080345,0.0098121295,,,
37.5078125000,38.0078125000,0.0578068794,0.0273411670,0.0145853526,0.1856684976,0.0522290409,0.0109083249,,,
37.6074218750,38.1074218750,0.0650718303,0.0177648073,0.0189170435,0.1367509001,0.0763535108,0.0103582784,,,
37.7070312500,38.2070312500,0.0660520317,0.0098240916,0.0364429718,0.1079804749,0.1043260956,0.0092036430,,,
37.8066406250,38.3066406250,0.0614288483,0.0062571733,0.0628340067,0.1223771497,0.1276897596,0.0076045556,,,
37.9062500000,38.4062500000,0.0567366087,0.0061583749,0.0897983902,0.1873960177,0.1395645819,0.0057818289,,,
38.0058593750,38.5058593750,0.0565260724,0.0073870249,0.1094915905,0.2759759370,0.1356766181,0.0055868159,,,
38.1054687500,38.6054687500,0.0599677080,0.0082781784,0.1147751867,0.3529346335,0.1139216991,0.0076189402,,,
38.2050781250,38.7050781250,0.0627244101,0.0078645178,0.1062589376,0.3958554431,0.0811226341,0.0100876402,,,
38.3046875000,38.8046875000,0.0613860956,0.0060298014,0.0922965084,0.3910346863,0.0554567708,0.0115570974,,,
38.4042968750,38.9042968750,0.0568633578,0.0039694211,0.0782180455,0.3418165787,0.0508234465,0.0120412577,,,
38.5039062500,39.0039062500,0.0532106467,0.0033321326,0.0650793846,0.2736292925,0.0640667516,0.0117003250,,,
38.6035156250,39.1035156250,0.0539424573,0.0048909606,0.0539120023,0.2070841041,0.0829525758,0.0107076415,,,
38.7031250000,39.2031250000,0.0631410234,0.0072699726,0.0440742368,0.1442355733,0.0956147117,0.0098535349,,,
38.8027343750,39.3027343750,0.0816838411,0.0087085754,0.0350961700,0.0955291986,0.0949084729,0.0104426050,,,
38.9023437500,39.4023437500,0.1018278577,0.0088572050,0.0289171936,0.0675979545,0.0837229450,0.0133616201,,,
39.0019531250,39.5019531250,0.1127692241,0.0079998444,0.0277685077,0.0448670770,0.0731817600,0.0186787925,,,
39.1015625000,39.6015625000,0.1093931283,0.0064132400,0.0326699214,0.0203362494,0.0724437416,0.0250688777,,,
39.2011718750,39.7011718750,0.0927874961,0.0062556504,0.0405310737,0.0139229570,0.0818068547,0.0311383754,,,
39.3007812500,39.8007812500,0.0663309425,0.0104357929,0.0469699588,0.0420882975,0.0958862373,0.0373353980,,,
39.4003906250,39.9003906250,0.0381583230,0.0193347806,0.0502735763,0.0926891498,0.1061460055,0.0457297488,,,
39.5000000000,40.0000000000,0.0241160233,0.0303331388,0.0522723883,0.1392771490,0.1081002085,0.0567452048,,,
39.5996093750,40.0996093750,0.0323321248,0.0402959110,0.0563549349,0.1650645356,0.1020319699,0.0678112464,,,
39.6992187500,40.1992187500,0.0505546349,0.0468400078,0.0632503811,0.1664278685,0.0929280052,0.0765857445,,,
39.7988281250,40.2988281250,0.0659174686,0.0486579925,0.0680921213,0.1402684353,0.0843011067,0.0807726659,,,
39.8984375000,40.3984375000,0.0794445630,0.0450842547,0.0665059421,0.0936939482,0.0757533072,0.0773872461,,,
39.9980468750,40.4980468750,0.0888530463,0.0372309711,0.0600715279,0.0511518074,0.0653127311,0.0653264529,,,
40.0976562500,40.5976562500,0.0878080096,0.0282024081,0.0493273906,0.0368480455,0.0538919497,0.0489119844,,,
40.1972656250,40.6972656250,0.0781374526,0.0208954032,0.0339912647,0.0652572676,0.0425375576,0.0325294644,,,
40.2968750000,40.7968750000,0.0670995577,0.0159337885,0.0196097356,0.1451774391,0.0305691081,0.0188399776,,,
40.3964843750,40.8964843750,0.0567427445,0.0130040492,0.0149590973,0.2622713534,0.0235123214,0.0097153658,,,
57.9218750000,58.4218750000,0.0500561351,0.0232233843,0.0324680697,0.0951247671,0.0377788035,0.0758811080,,,
58.0214843750,58.5214843750,0.0513648786,0.0131826068,0.0348382987,0.1168940984,0.0267689319,0.0819384328,,,
58.1210937500,58.6210937500,0.0487018444,0.0065323488,0.0450957583,0.1459787590,0.0343766185,0.0924123757,,,
58.2207031250,58.7207031250,0.0453322209,0.0089396168,0.0637543370,0.1782081210,0.0527504460,0.1040166751,,,
58.3203125000,58.8203125000,0.0469339814,0.0175336266,0.0857071704,0.2109603699,0.0701548726,0.1117147593,,,
58.4199218750,58.9199218750,0.0570120066,0.0245389424,0.1067277470,0.2367169725,0.0806703869,0.1098345008,,,
58.5195312500,59.0195312500,0.0742464612,0.0267742886,0.1238133267,0.2385013697,0.0823736921,0.0974000468,,,
58.6191406250,59.1191406250,0.0908307777,0.0260905215,0.1322119772,0.2132692013,0.0729994426,0.0802005824,,,
58.7187500000,59.2187500000,0.0975228066,0.0243156971,0.1289479988,0.1705802940,0.0550153061,0.0639585601,,,
58.8183593750,59.3183593750,0.0920603832,0.0237001808,0.1167226026,0.1323757312,0.0370603411,0.0514556976,,,
58.9179687500,59.4179687500,0.0762186733,0.0283645360,0.1001622976,0.1266738494,0.0262825216,0.0493882713,,,
59.0175781250,59.5175781250,0.0533074942,0.0398477817,0.0821158319,0.1592621575,0.0224287930,0.0634081753,,,
59.1171875000,59.6171875000,0.0332089131,0.0536658782,0.0659137318,0.2041108091,0.0227886190,0.0879925389,,,
59.2167968750,59.7167968750,0.0250749728,0.0630907387,0.0533956725,0.2291100165,0.0250129674,0.1132892422,,,
59.3164062500,59.8164062500,0.0286023897,0.0630821119,0.0468051615,0.2159903833,0.0262543517,0.1349666545,,,
59.4160156250,59.9160156250,0.0358319328,0.0542903878,0.0455988833,0.1693786789,0.0231492687,0.1503978317,,,
59.5156250000,60.0156250000,0.0397702287,0.0409771593,0.0464346132,0.1143234091,0.0199364381,0.1543890667,,,
59.6152343750,60.1152343750,0.0386223066,0.0293390858,0.0467299632,0.0718912604,0.0227664821,0.1443896459,,,
59.7148437500,60.2148437500,0.0381884285,0.0226525645,0.0464615853,0.0555691535,0.0331362531,0.1252426230,,,
59.8144531250,60.3144531250,0.0432414626,0.0214917204,0.0432904010,0.0659033348,0.0453747588,0.1029311180,,,
59.9140625000,60.4140625000,0.0532460337,0.0250466777,0.0359955518,0.0801735518,0.0531395626,0.0801564401,,,
60.0136718750,60.5136718750,0.0653093045,0.0327025521,0.0271861993,0.0810458874,0.0546044196,0.0611159299,,,
60.1132812500,60.6132812500,0.0735928808,0.0403569780,0.0197900511,0.0705497521,0.0554045825,0.0540694005,,,
60.2128906250,60.7128906250,0.0714636987,0.0432177724,0.0141566067,0.0550542576,0.0601344868,0.0631916922,,,
60.3125000000,60.8125000000,0.0600848043,0.0404030028,0.0105946475,0.0379075646,0.0640221616,0.0846241965,,,
60.4121093750,60.9121093750,0.0489920113,0.0345168575,0.0106327526,0.0304825910,0.0618198182,0.1129426989,,,
60.5117187500,61.0117187500,0.0436230535,0.0262976314,0.0169574017,0.0382813243,0.0571340682,0.1426700587,,,
60.6113281250,61.1113281250,0.0445734203,0.0158055461,0.0288280747,0.0522261152,0.0515409002,0.1685342250,,,
60.7109375000,61.2109375000,0.0532885243,0.0063766837,0.0403324813,0.0645727290,0.0426781652,0.1854479292,,,
60.8105468750,61.3105468750,0.0664544918,0.0018716964,0.0469482601,0.0776003535,0.0325980252,0.1902030508,,,
60.9101562500,61.4101562500,0.0738044285,0.0018664177,0.0471821009,0.0887260289,0.0294751559,0.1826333069,,,
61.0097656250,61.5097656250,0.0729255126,0.0039904788,0.0396753856,0.0906403319,0.0377814163,0.1662180308,,,
61.1093750000,61.6093750000,0.0690462857,0.0086643070,0.0269084547,0.0855089105,0.0517779091,0.1464331388,,,
61.2089843750,61.7089843750,0.0648531899,0.0175091731,0.0173712353,0.0808318207,0.0630127897,0.1297004612,,,
61.3085937500,61.8085937500,0.0617368969,0.0296359806,0.0153677045,0.0859889629,0.0695052392,0.1205509688,,,
61.4082031250,61.9082031250,0.0612675927,0.0419018112,0.0181668090,0.1042417979,0.0708322950,0.1176180254,,,
61.5078125000,62.0078125000,0.0606155188,0.0501127371,0.0224706811,0.1295208193,0.0648055988,0.1179050083,,,
