Time:6,End Time,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Event Id,Event Date,Event Duration
229.4082031250,229.9082031250,0.0769729270,0.0023098737,0.2168757248,0.0106141795,0.0135880501,0.2909714723,,,
229.5078125000,230.0078125000,0.0719035370,0.0047982238,0.2135638835,0.0070049887,0.0174121202,0.2931312880,,,
229.6074218750,230.1074218750,0.0656601127,0.0140738149,0.1782030301,0.0059529858,0.0265079191,0.2570248224,,,
229.7070312500,230.2070312500,0.0580536491,0.0327388523,0.1225858832,0.0063641684,0.0351772428,0.1914120147,,,
229.8066406250,230.3066406250,0.0483709616,0.0561933399,0.0651927913,0.0096342957,0.0411589162,0.1273494361,,,
229.9062500000,230.4062500000,0.0408924727,0.0745458537,0.0266862931,0.0177704610,0.0439575547,0.0959442033,,,
230.0058593750,230.5058593750,0.0443199077,0.0820674914,0.0120894097,0.0287556597,0.0422491563,0.0973277416,,,
230.1054687500,230.6054687500,0.0645635270,0.0777576048,0.0122144824,0.0372562101,0.0365964939,0.1102689027,,,
230.2050781250,230.7050781250,0.0959218482,0.0622269764,0.0212200011,0.0401490583,0.0286973085,0.1288521091,,,
230.3046875000,230.8046875000,0.1267265030,0.0409903792,0.0361774741,0.0373665234,0.0203496376,0.1512335745,,,
230.4042968750,230.9042968750,0.1506291336,0.0243468369,0.0488852116,0.0300982704,0.0137136683,0.1643214080,,,
230.5039062500,231.0039062500,0.1641099278,0.0176384207,0.0512147012,0.0197424490,0.0102314126,0.1612906977,,,
230.6035156250,231.1035156250,0.1615211007,0.0186464200,0.0468188192,0.0107226649,0.0090619337,0.1569216400,,,
230.7031250000,231.2031250000,0.1424647693,0.0245224619,0.0419798948,0.0101597674,0.0098529113,0.1729953225,,,
230.8027343750,231.3027343750,0.1155438402,0.0353390846,0.0353128113,0.0192619526,0.0120704252,0.2250861798,,,
230.9023437500,231.4023437500,0.0890228553,0.0502291595,0.0286567953,0.0318610163,0.0147507245,0.3031840307,,,
231.0019531250,231.5019531250,0.0648826369,0.0638941580,0.0300791375,0.0440007646,0.0178062741,0.3773920775,,,
231.1015625000,231.6015625000,0.0444135611,0.0716127722,0.0393233184,0.0551247270,0.0244686590,0.4204215930,,,
231.2011718750,231.7011718750,0.0345165418,0.0727990926,0.0493569351,0.0606989365,0.0358426687,0.4155276900,,,
231.3007812500,231.8007812500,0.0391262669,0.0688710227,0.0586489267,0.0572819473,0.0454438316,0.3544632468,,,
231.4003906250,231.9003906250,0.0502323089,0.0630294579,0.0691639844,0.0463582514,0.0474060009,0.2505387598,,,
231.5000000000,232.0000000000,0.0569900323,0.0617299263,0.0828036747,0.0332918990,0.0436694263,0.1411757020,,,
231.5996093750,232.0996093750,0.0560205633,0.0687133601,0.0973227512,0.0242543863,0.0385766389,0.0633819640,,,
231.6992187500,232.1992187500,0.0487265379,0.0806043072,0.1036391998,0.0222468407,0.0349239360,0.0273434996,,,
231.7988281250,232.2988281250,0.0373935165,0.0922740745,0.0982261838,0.0250782674,0.0337127422,0.0212878699,,,
231.8984375000,232.3984375000,0.0286251871,0.1012851504,0.0865621655,0.0294690256,0.0334444373,0.0243224109,,,
231.9980468750,232.4980468750,0.0292707553,0.1076852414,0.0715992692,0.0315344216,0.0326695011,0.0238752843,,,
232.0976562500,232.5976562500,0.0387448563,0.1134234859,0.0515117494,0.0284778666,0.0328147839,0.0224157634,,,
232.1972656250,232.6972656250,0.0503540281,0.1198168169,0.0354968561,0.0232251805,0.0395642240,0.0234236252,,,
232.2968750000,232.7968750000,0.0597535415,0.1223021776,0.0348931622,0.0220988650,0.0561547786,0.0313646631,,,
232.3964843750,232.8964843750,0.0641364106,0.1139407823,0.0466208998,0.0294576741,0.0757005784,0.0587819647,,,
273.9218750000,274.4218750000,0.0598932852,0.0084392649,0.0177254058,0.0053069727,0.0206933701,0.3361843132,,,
274.0214843750,274.5214843750,0.0557623048,0.0080386971,0.0078347025,0.0053979205,0.0164799642,0.2143273230,,,
274.1210937500,274.6210937500,0.0500728736,0.0086299191,0.0044194592,0.0051902389,0.0121768279,0.1099419740,,,
274.2207031250,274.7207031250,0.0477776206,0.0092458195,0.0055538556,0.0049268664,0.0088610825,0.0625413017,,,
274.3203125000,274.8203125000,0.0522311943,0.0093615887,0.0104136157,0.0054649346,0.0080955360,0.0841234279,,,
274.4199218750,274.9199218750,0.0628986880,0.0096267759,0.0184202860,0.0070448142,0.0093057277,0.1530186904,,,
274.5195312500,275.0195312500,0.0773332625,0.0089905402,0.0313049954,0.0111102761,0.0094496918,0.2353951142,,,
274.6191406250,275.1191406250,0.0912453093,0.0066410440,0.0518902248,0.0186175705,0.0075320763,0.3130938040,,,
274.7187500000,275.2187500000,0.0959698273,0.0058599589,0.0736264256,0.0265400264,0.0065014393,0.3711543651,,,
