Time:6,End Time,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Event Id,Event Date,Event Duration
12.0136718750,12.5136718750,0.2367034266,0.0074737664,0.0378981167,0.0708563302,0.1363553358,0.0336055824,,,
12.1132812500,12.6132812500,0.1753044259,0.0093110398,0.0436596642,0.0704455670,0.1401842995,0.0310769474,,,
12.2128906250,12.7128906250,0.1282445522,0.0115340464,0.0682012426,0.0679889611,0.1922239201,0.0260667094,,,
12.3125000000,12.8125000000,0.1035993040,0.0121589104,0.1152679735,0.0635122815,0.2384186915,0.0201240796,,,
12.4121093750,12.9121093750,0.0942039401,0.0114184820,0.1765563139,0.0603164623,0.2848349444,0.0123492601,,,
12.5117187500,13.0117187500,0.0877473274,0.0093122722,0.2362176098,0.0596886584,0.2899822660,0.0084482954,,,
12.6113281250,13.1113281250,0.0738547147,0.0081704602,0.2761462334,0.0593986613,0.2612369656,0.0104236479,,,
12.7109375000,13.2109375000,0.0504578100,0.0106504640,0.2904275560,0.0554364361,0.1870971710,0.0236204309,,,
12.8105468750,13.3105468750,0.0290438278,0.0152821909,0.2844510141,0.0459514146,0.1202625906,0.0557432501,,,
12.9101562500,13.4101562500,0.0188879362,0.0188181680,0.2650756781,0.0333979677,0.0685094972,0.1105374621,,,
13.0097656250,13.5097656250,0.0202986005,0.0196921140,0.2385740355,0.0220733736,0.0618066545,0.1473048670,,,
13.1093750000,13.6093750000,0.0304376952,0.0193169492,0.2084480869,0.0150654856,0.0771691558,0.1663759166,,,
13.2089843750,13.7089843750,0.0469775152,0.0184369679,0.1720625269,0.0151249744,0.0840654025,0.1592286766,,,
13.3085937500,13.8085937500,0.0656959572,0.0167866870,0.1290024457,0.0206044880,0.0933808744,0.1322050939,,,
13.4082031250,13.9082031250,0.0795055689,0.0156234608,0.0855099287,0.0271322783,0.1181779266,0.0794866871,,,
13.5078125000,14.0078125000,0.0860452267,0.0153759725,0.0511027332,0.0345428256,0.1633726535,0.0385594857,,,
13.6074218750,14.1074218750,0.0853245515,0.0142049399,0.0305426339,0.0429331469,0.2088168141,0.0124316705,,,
13.7070312500,14.2070312500,0.0733330546,0.0115848858,0.0220788248,0.0481069077,0.2939942513,0.0087751972,,,
13.8066406250,14.3066406250,0.0564441265,0.0086485452,0.0266961459,0.0470095772,0.3861792434,0.0224763733,,,
13.9062500000,14.4062500000,0.0541083158,0.0062989760,0.0419366356,0.0414366863,0.4689251613,0.0536480836,,,
14.0058593750,14.5058593750,0.0679360257,0.0066539944,0.0595833978,0.0328831756,0.5318555225,0.0904612661,,,
14.1054687500,14.6054687500,0.0851167160,0.0164182259,0.0791541215,0.0221913473,0.5370309348,0.1167845800,,,
14.2050781250,14.7050781250,0.0939742561,0.0411467330,0.1015357722,0.0120771141,0.4856888849,0.1370474089,,,
14.3046875000,14.8046875000,0.0902232906,0.0722716181,0.1189227121,0.0063117736,0.3840241738,0.1393562211,,,
14.4042968750,14.9042968750,0.0779691066,0.0979105034,0.1260615820,0.0063771814,0.2762110552,0.1341908859,,,
14.5039062500,15.0039062500,0.0653387997,0.1105885397,0.1288724999,0.0109870818,0.1726766642,0.1156501960,,,
14.6035156250,15.1035156250,0.0647512526,0.1053122899,0.1263086905,0.0182907771,0.1371120660,0.1055009722,,,
14.7031250000,15.2031250000,0.0752775644,0.0831726867,0.1116222635,0.0250137965,0.1383839239,0.0980050181,,,
14.8027343750,15.3027343750,0.0862757843,0.0565366714,0.0872399636,0.0277209382,0.1599379944,0.1059093122,,,
14.9023437500,15.4023437500,0.0902035524,0.0401813864,0.0656790764,0.0257582256,0.1777849818,0.1269552161,,,
15.0019531250,15.5019531250,0.0803865087,0.0390991838,0.0513467084,0.0212168533,0.1541099952,0.1651328815,,,
15.1015625000,15.6015625000,0.0536215317,0.0461130811,0.0376614588,0.0171465248,0.1217298222,0.1898196924,,,
15.2011718750,15.7011718750,0.0265838216,0.0491141835,0.0376804693,0.0159858904,0.0906494662,0.2051921420,,,
15.3007812500,15.8007812500,0.0113146815,0.0442343654,0.0559597758,0.0171568722,0.0896650527,0.1937050433,,,
15.4003906250,15.9003906250,0.0078132833,0.0359041310,0.0722919826,0.0174298203,0.0851101624,0.1583091517,,,
15.5000000000,16.0000000000,0.0113698439,0.0286144261,0.0754948841,0.0164431213,0.0976648900,0.1062993475,,,
15.5996093750,16.0996093750,0.0189888612,0.0250349871,0.0826326111,0.0174656825,0.1245971172,0.0830679440,,,
15.6992187500,16.1992187500,0.0303266068,0.0286691433,0.0940621901,0.0212099690,0.1813132712,0.0713179957,,,
15.7988281250,16.2988281250,0.0435482696,0.0350454823,0.0989555894,0.0250938714,0.2319058953,0.0791193849,,,
15.8984375000,16.3984375000,0.0547153778,0.0359577609,0.1007055846,0.0275436064,0.2987404414,0.0815697109,,,
15.9980468750,16.4980468750,0.0612814255,0.0309718623,0.1037259080,0.0277197409,0.3282137132,0.0761509738,,,
16.0976562500,16.5976562500,0.0615031451,0.0246075962,0.1000056273,0.0232685723,0.3521248695,0.0654777830,,,
16.1972656250,16.6972656250,0.0538489997,0.0206556918,0.0863437989,0.0153710613,0.3304958701,0.0855707564,,,
16.2968750000,16.7968750000,0.0422336392,0.0205550914,0.0758031381,0.0099555928,0.3127990331,0.1225692874,,,
16.3964843750,16.8964843750,0.0329486546,0.0243139527,0.0892024273,0.0098256027,0.2996910868,0.1620352998,,,
21.9218750000,22.4218750000,0.1204926473,0.0059715961,0.0444522580,0.0112434243,0.0414509227,0.0824346013,,,
22.0214843750,22.5214843750,0.1049372616,0.0143712193,0.0469144840,0.0115876588,0.0582773847,0.0565954271,,,
22.1210937500,22.6210937500,0.0933740815,0.0227345215,0.0488885127,0.0108303172,0.0901697477,0.0382710898,,,
22.2207031250,22.7207031250,0.0903596224,0.0294364630,0.0497449806,0.0106406827,0.1289900683,0.0404555535,,,
22.3203125000,22.8203125000,0.0878002134,0.0341489264,0.0545852464,0.0149870306,0.1632308909,0.0596540152,,,
22.4199218750,22.9199218750,0.0857568304,0.0346201547,0.0572174689,0.0274087378,0.1816983703,0.0921661201,,,
22.5195312500,23.0195312500,0.0809532882,0.0309071613,0.0522971910,0.0483817006,0.1670893783,0.1360949041,,,
22.6191406250,23.1191406250,0.0690187245,0.0259146833,0.0392971342,0.0736936364,0.1323694328,0.1927262456,,,
22.7187500000,23.2187500000,0.0536334319,0.0214172220,0.0273236831,0.0945221367,0.0870413469,0.2409877633,,,
22.8183593750,23.3183593750,0.0392205876,0.0183878324,0.0253217965,0.1044608367,0.0507037766,0.2608339950,,,
22.9179687500,23.4179687500,0.0269114124,0.0150255836,0.0393497723,0.1018505915,0.0332465525,0.2563212376,,,
23.0175781250,23.5175781250,0.0203389068,0.0129060891,0.0789103796,0.0870265710,0.0635131988,0.2265345400,,,
23.1171875000,23.6171875000,0.0239051626,0.0161827993,0.1399517702,0.0646391673,0.1446801543,0.1964779907,,,
23.2167968750,23.7167968750,0.0338125663,0.0224029111,0.1999437744,0.0429273360,0.2564748704,0.1719716048,,,
23.3164062500,23.8164062500,0.0436347284,0.0280737696,0.2389554331,0.0263891546,0.3392185407,0.1740062744,,,
23.4160156250,23.9160156250,0.0486797125,0.0323373557,0.2422791708,0.0162345341,0.4037944616,0.2140486804,,,
23.5156250000,24.0156250000,0.0459206934,0.0343105087,0.2113412555,0.0117509892,0.4500089620,0.2506320415,,,
23.6152343750,24.1152343750,0.0358709534,0.0344549873,0.1681653877,0.0095832007,0.4336662556,0.2542856638,,,
23.7148437500,24.2148437500,0.0254427944,0.0350616546,0.1512676034,0.0098975509,0.3590416281,0.2452202707,,,
23.8144531250,24.3144531250,0.0202085521,0.0357654897,0.1730132163,0.0151302067,0.2764136555,0.2250166585,,,
23.9140625000,24.4140625000,0.0193437151,0.0369372470,0.2185469217,0.0229214519,0.2178573707,0.1769931617,,,
24.0136718750,24.5136718750,0.0193388219,0.0375443436,0.2563124439,0.0289403280,0.2083610605,0.1356723724,,,
24.1132812500,24.6132812500,0.0186426134,0.0358228558,0.2577546510,0.0333849499,0.2773401769,0.1054808989,,,
24.2128906250,24.7128906250,0.0167924879,0.0320586570,0.2302155629,0.0352018858,0.3315350126,0.0715390106,,,
24.3125000000,24.8125000000,0.0125578983,0.0285863872,0.1913467823,0.0302926409,0.3757969994,0.0423845578,,,
24.4121093750,24.9121093750,0.0092753838,0.0263840470,0.1517273122,0.0210359349,0.3867866575,0.0253304663,,,
24.5117187500,25.0117187500,0.0152941330,0.0242778013,0.1236890169,0.0142504171,0.3511195190,0.0090127124,,,
24.6113281250,25.1113281250,0.0329295818,0.0211932878,0.1201984526,0.0126069965,0.2624915411,0.0042191387,,,
24.7109375000,25.2109375000,0.0552604864,0.0176447688,0.1320027087,0.0149449693,0.2039490643,0.0148432590,,,
24.8105468750,25.3105468750,0.0765038994,0.0152788034,0.1348604856,0.0209928120,0.1574781915,0.0415991459,,,
24.9101562500,25.4101562500,0.0928371097,0.0158055836,0.1247678698,0.0305711708,0.1144427382,0.0612790994,,,
25.0097656250,25.5097656250,0.0987768886,0.0209864841,0.1135122489,0.0401066523,0.0818238157,0.0714642676,,,
25.1093750000,25.6093750000,0.0931762352,0.0293198238,0.1011687125,0.0457503275,0.0746790655,0.0714757424,,,
25.2089843750,25.7089843750,0.0814158551,0.0373945538,0.0833504881,0.0468990163,0.1010619697,0.0750775493,,,
25.3085937500,25.8085937500,0.0690909633,0.0408531743,0.0698685977,0.0439673854,0.1537662335,0.0680829368,,,
25.4082031250,25.9082031250,0.0566168700,0.0376039434,0.0829860893,0.0379579654,0.1914650700,0.0646882939,,,
25.5078125000,26.0078125000,0.0443613075,0.0296879218,0.1233065296,0.0315502863,0.2024046110,0.0709885322,,,
25.6074218750,26.1074218750,0.0373284094,0.0203095024,0.1712461819,0.0277499610,0.1928285629,0.0799493852,,,
25.7070312500,26.2070312500,0.0403790318,0.0124888953,0.2076723111,0.0284921182,0.1981031583,0.0716389823,,,
25.8066406250,26.3066406250,0.0498468925,0.0086733454,0.2172894501,0.0329073338,0.2002065431,0.0526149693,,,
25.9062500000,26.4062500000,0.0576237551,0.0079659229,0.2006896638,0.0366411498,0.2143868056,0.0370449166,,,
26.0058593750,26.5058593750,0.0629182150,0.0080588015,0.1828093822,0.0360937834,0.2288599099,0.0213220911,,,
26.1054687500,26.6054687500,0.0657074485,0.0077060517,0.1811218140,0.0321724505,0.2241168890,0.0133453407,,,
26.2050781250,26.7050781250,0.0624936658,0.0066367108,0.1885292361,0.0271921373,0.1769449928,0.0131194682,,,
26.3046875000,26.8046875000,0.0554529949,0.0059282480,0.1986034776,0.0238909924,0.1099282753,0.0192661905,,,
26.4042968750,26.9042968750,0.0543632255,0.0066139073,0.2033235066,0.0248567080,0.0640805505,0.0238797014,,,
26.5039062500,27.0039062500,0.0643823617,0.0074959090,0.1976689690,0.0304778938,0.0643257917,0.0275505066,,,
26.6035156250,27.1035156250,0.0882946434,0.0084588041,0.1932003701,0.0371347174,0.1049371537,0.0305090479,,,
26.7031250000,27.2031250000,0.1206004316,0.0087398174,0.1954798972,0.0416423696,0.1596418624,0.0335000437,,,
26.8027343750,27.3027343750,0.1466254738,0.0074960480,0.2107108181,0.0433073758,0.2058046987,0.0338444429,,,
26.9023437500,27.4023437500,0.1560632796,0.0061943962,0.2482263802,0.0424083528,0.2299778707,0.0390282620,,,
27.0019531250,27.5019531250,0.1461663816,0.0057594674,0.2896972777,0.0393490675,0.2375648132,0.0545501615,,,
27.1015625000,27.6015625000,0.1181886744,0.0051815340,0.3033460625,0.0345981250,0.2214841285,0.0905891951,,,
27.2011718750,27.7011718750,0.0800310163,0.0048628619,0.2880417364,0.0284124822,0.1926378662,0.1225944713,,,
27.3007812500,27.8007812500,0.0433485762,0.0056003464,0.2563339439,0.0215517603,0.1702075806,0.1244409697,,,
27.4003906250,27.9003906250,0.0210690611,0.0075019232,0.2086359782,0.0152854862,0.1716470562,0.1223354335,,,
27.5000000000,28.0000000000,0.0157616551,0.0096718467,0.1490712369,0.0122756045,0.1971567407,0.1555588708,,,
27.5996093750,28.0996093750,0.0167699976,0.0116463956,0.0898972260,0.0161645188,0.2657047833,0.2232701185,,,
27.6992187500,28.1992187500,0.0159722926,0.0161914561,0.0460890408,0.0284606751,0.3368815757,0.3496492201,,,
27.7988281250,28.2988281250,0.0138730308,0.0270175608,0.0214157884,0.0437680483,0.4021069284,0.4698354603,,,
27.8984375000,28.3984375000,0.0131760452,0.0448081972,0.0123237815,0.0547422914,0.4198712046,0.5408550868,,,
27.9980468750,28.4980468750,0.0133160837,0.0668357379,0.0158852730,0.0568385311,0.3973760327,0.5489563733,,,
28.0976562500,28.5976562500,0.0136723359,0.0900271923,0.0310743528,0.0499105440,0.3443786593,0.4839976497,,,
28.1972656250,28.6972656250,0.0156158027,0.1083798968,0.0539839676,0.0378097869,0.3121659776,0.3543982995,,,
28.2968750000,28.7968750000,0.0217381703,0.1148731207,0.0742726685,0.0265705772,0.2646949372,0.2396178555,,,
28.3964843750,28.8964843750,0.0323196179,0.1085582816,0.0843946041,0.0191281388,0.2604090266,0.1961788666,,,
33.9218750000,34.4218750000,0.0642641427,0.0442719760,0.0388190997,0.0301220138,0.3184382742,0.0244736971,,,
34.0214843750,34.5214843750,0.0783984381,0.0484796375,0.0539008843,0.0376736935,0.2923498261,0.0231948951,,,
34.1210937500,34.6210937500,0.0801551727,0.0474969376,0.0723541599,0.0418329972,0.2220764448,0.0501866337,,,
34.2207031250,34.7207031250,0.0695718589,0.0392659498,0.0954079124,0.0426702162,0.1642077516,0.1025587551,,,
34.3203125000,34.8203125000,0.0489405017,0.0274048519,0.1205608353,0.0415778336,0.1289633512,0.1822520888,,,
34.4199218750,34.9199218750,0.0247828577,0.0170621980,0.1411057217,0.0403123077,0.1337376486,0.2491842001,,,
34.5195312500,35.0195312500,0.0075094933,0.0110916149,0.1503488637,0.0401096969,0.1488317204,0.2938114054,,,
34.6191406250,35.1191406250,0.0035824782,0.0084815189,0.1486038077,0.0419593924,0.1503667352,0.3163517721,,,
34.7187500000,35.2187500000,0.0081077912,0.0075795430,0.1336421513,0.0473638271,0.1305209528,0.3069064673,,,
34.8183593750,35.3183593750,0.0176916883,0.0081181229,0.1054683106,0.0555109916,0.0842924131,0.2744901117,,,
34.9179687500,35.4179687500,0.0399091595,0.0112420204,0.0709666799,0.0631918310,0.0465604535,0.2507223603,,,
35.0175781250,35.5175781250,0.0796036417,0.0168022094,0.0432700970,0.0687066691,0.0299534623,0.2469168286,,,
35.1171875000,35.6171875000,0.1247852654,0.0235780868,0.0275341695,0.0700370617,0.0296526187,0.2690708271,,,
35.2167968750,35.7167968750,0.1614075727,0.0295736811,0.0244757502,0.0646436927,0.0469703452,0.2948811528,,,
35.3164062500,35.8164062500,0.1816268965,0.0339977904,0.0360706482,0.0528604368,0.0955072283,0.3173426270,,,
35.4160156250,35.9160156250,0.1791668511,0.0370977172,0.0741710957,0.0385209627,0.1555926093,0.3079381241,,,
35.5156250000,36.0156250000,0.1529306110,0.0399125055,0.1551112409,0.0262189261,0.2125475184,0.2762342088,,,
35.6152343750,36.1152343750,0.1144466746,0.0439231455,0.2696505854,0.0180434094,0.2653118536,0.2080996203,,,
35.7148437500,36.2148437500,0.0757902105,0.0471534468,0.3831296517,0.0136995771,0.2883557737,0.1432016250,,,
35.8144531250,36.3144531250,0.0446613734,0.0460800130,0.4607515232,0.0124308988,0.2820822975,0.0851987950,,,
35.9140625000,36.4140625000,0.0252110742,0.0403063741,0.4816668515,0.0137699774,0.2624628764,0.0705915195,,,
36.0136718750,36.5136718750,0.0197077711,0.0322038467,0.4378429685,0.0166951828,0.2464246014,0.1048975468,,,
36.1132812500,36.6132812500,0.0268164502,0.0244480369,0.3398998654,0.0215887398,0.2437127586,0.1947885501,,,
36.2128906250,36.7128906250,0.0422530473,0.0196038577,0.2212228404,0.0291074825,0.2636272235,0.3536972298,,,
36.3125000000,36.8125000000,0.0598447503,0.0185666618,0.1293862090,0.0378551697,0.2675168313,0.5276120847,,,
36.4121093750,36.9121093750,0.0737700450,0.0204522306,0.0915143374,0.0461926159,0.2499123664,0.7599730402,,,
36.5117187500,37.0117187500,0.0795103542,0.0249767377,0.0947611517,0.0521079031,0.2125994615,0.9143763860,,,
36.6113281250,37.1113281250,0.0732969808,0.0318020850,0.1055746704,0.0531524996,0.1559174645,1.0308953774,,,
36.7109375000,37.2109375000,0.0601978573,0.0405961453,0.1006144020,0.0491275844,0.0930035571,1.0866356003,,,
36.8105468750,37.3105468750,0.0476551209,0.0534896019,0.0804647627,0.0421579662,0.0802807447,1.0761283605,,,
36.9101562500,37.4101562500,0.0346741257,0.0723875270,0.0581317432,0.0352607050,0.0961660480,0.9939109893,,,
37.0097656250,37.5097656250,0.0232590030,0.0946480015,0.0433468653,0.0324442770,0.1256983050,0.9042557561,,,
37.1093750000,37.6093750000,0.0227580107,0.1169176013,0.0447799200,0.0356725831,0.1448198533,0.7876837610,,,
37.2089843750,37.7089843750,0.0332692070,0.1336066150,0.0605866730,0.0419765814,0.1415414502,0.6610451008,,,
37.3085937500,37.8085937500,0.0450578945,0.1382816489,0.0741194601,0.0465854547,0.1155049006,0.5657196873,,,
37.4082031250,37.9082031250,0.0570855239,0.1279723923,0.0775790994,0.0461582309,0.0820914989,0.4662235870,,,
37.5078125000,38.0078125000,0.0672597421,0.1038968192,0.0770824863,0.0399560052,0.0531167148,0.3670390265,,,
37.6074218750,38.1074218750,0.0701304324,0.0708721992,0.0737776907,0.0305084923,0.0316140768,0.3141271813,,,
37.7070312500,38.2070312500,0.0686707249,0.0406877747,0.0641953182,0.0227877666,0.0288235426,0.2826104460,,,
37.8066406250,38.3066406250,0.0772216581,0.0223593721,0.0520282948,0.0211793791,0.0376273984,0.2849927214,,,
37.9062500000,38.4062500000,0.1029243039,0.0158444985,0.0423292297,0.0254753688,0.0537971254,0.3307746752,,,
38.0058593750,38.5058593750,0.1439203828,0.0169002516,0.0449886460,0.0315798835,0.0887357636,0.4158813974,,,
38.1054687500,38.6054687500,0.1910395276,0.0208576704,0.0715541854,0.0374755323,0.1265939701,0.5235513037,,,
38.2050781250,38.7050781250,0.2310247207,0.0258205024,0.1174427043,0.0427358277,0.1541375808,0.6887651045,,,
38.3046875000,38.8046875000,0.2563563706,0.0332356314,0.1602305626,0.0471023993,0.1518396078,0.8291110088,,,
38.4042968750,38.9042968750,0.2643021186,0.0441515529,0.1781411213,0.0517321478,0.1357259050,0.9732550043,,,
38.5039062500,39.0039062500,0.2547254150,0.0579292256,0.1694083107,0.0576409273,0.1057136992,1.0807304378,,,
38.6035156250,39.1035156250,0.2277879380,0.0739046950,0.1430536794,0.0643711208,0.0792766857,1.1196189157,,,
38.7031250000,39.2031250000,0.1847093325,0.0895752487,0.1214269469,0.0718207826,0.0531651148,1.0962206347,,,
38.8027343750,39.3027343750,0.1340423258,0.0998987080,0.1252399771,0.0797954993,0.0517915497,1.0290456494,,,
38.9023437500,39.4023437500,0.0884601202,0.1068921990,0.1510218777,0.0855452452,0.0805682123,0.9148174069,,,
39.0019531250,39.5019531250,0.0573187703,0.1184856975,0.1707761042,0.0873165268,0.1268682353,0.7736363787,,,
39.1015625000,39.6015625000,0.0407117583,0.1367841238,0.1672001280,0.0842571498,0.2061110338,0.6668132870,,,
39.2011718750,39.7011718750,0.0378104865,0.1618530789,0.1422872900,0.0755006417,0.2685468769,0.5501719669,,,
39.3007812500,39.8007812500,0.0411932870,0.1923349761,0.1094348327,0.0598194178,0.3105984763,0.4827666835,,,
39.4003906250,39.9003906250,0.0410519660,0.2195015892,0.0836090505,0.0422199327,0.2995694059,0.4366443274,,,
39.5000000000,40.0000000000,0.0382990620,0.2333431134,0.0733828868,0.0301664663,0.2575823036,0.4040104458,,,
39.5996093750,40.0996093750,0.0422920527,0.2274861017,0.0815770167,0.0276412588,0.2169348583,0.4118199064,,,
39.6992187500,40.1992187500,0.0475153189,0.2020540110,0.0990883471,0.0339257461,0.2318016320,0.4751356328,,,
39.7988281250,40.2988281250,0.0471346421,0.1637149615,0.1105949337,0.0464108502,0.3064987820,0.5698594091,,,
39.8984375000,40.3984375000,0.0450452283,0.1196535203,0.1112176171,0.0584705732,0.3577897350,0.6530582682,,,
39.9980468750,40.4980468750,0.0444465247,0.0789004890,0.1055001962,0.0624376419,0.3939470727,0.7326195530,,,
40.0976562500,40.5976562500,0.0423184137,0.0518508908,0.0931034109,0.0556500531,0.3701878734,0.7529812691,,,
40.1972656250,40.6972656250,0.0386719126,0.0427193604,0.0762660987,0.0422012160,0.3183674006,0.7342592586,,,
40.2968750000,40.7968750000,0.0372225546,0.0476774385,0.0779329100,0.0279055900,0.2605535725,0.6881269298,,,
40.3964843750,40.8964843750,0.0377334266,0.0598526843,0.1098216084,0.0157991399,0.2940822722,0.6556414774,,,
57.9218750000,58.4218750000,0.1508920230,0.0426145596,0.2463835597,0.0108987842,0.1939259967,0.0594647711,,,
58.0214843750,58.5214843750,0.2158895324,0.0258442959,0.2228984726,0.0134570076,0.2116099688,0.0375664473,,,
58.1210937500,58.6210937500,0.2653699017,0.0196401160,0.1937664130,0.0155691541,0.2075212605,0.0238064257,,,
58.2207031250,58.7207031250,0.2781562863,0.0276309908,0.1575203559,0.0166444893,0.1599065335,0.0230957770,,,
58.3203125000,58.8203125000,0.2582563131,0.0489911210,0.1193309971,0.0163629217,0.0960558456,0.0332935429,,,
58.4199218750,58.9199218750,0.2153586521,0.0737504745,0.0971543249,0.0124891994,0.0557731105,0.0399649462,,,
58.5195312500,59.0195312500,0.1575516855,0.0895903172,0.1029545491,0.0069642707,0.0387785600,0.0434036770,,,
58.6191406250,59.1191406250,0.1027561590,0.0920104879,0.1306742669,0.0043406068,0.0359058696,0.0465062606,,,
58.7187500000,59.2187500000,0.0638269764,0.0815587939,0.1613542370,0.0063976282,0.0592324435,0.0556339053,,,
58.8183593750,59.3183593750,0.0387616414,0.0601121693,0.1734933250,0.0151072715,0.1298824900,0.0576786083,,,
58.9179687500,59.4179687500,0.0223427272,0.0369209955,0.1557048708,0.0337719924,0.2833451479,0.0666685875,,,
59.0175781250,59.5175781250,0.0129662996,0.0249035125,0.1183212900,0.0588024855,0.4208574089,0.0719389053,,,
59.1171875000,59.6171875000,0.0099442173,0.0293426100,0.0820650707,0.0809438313,0.5021510531,0.0728791429,,,
59.2167968750,59.7167968750,0.0123735337,0.0478224627,0.0662204832,0.0938573344,0.5293146617,0.0624949205,,,
59.3164062500,59.8164062500,0.0186289415,0.0698424346,0.0791833709,0.0950390980,0.4921643669,0.0772557454,,,
59.4160156250,59.9160156250,0.0267097009,0.0863691496,0.1168085108,0.0850986958,0.4118186551,0.1113360215,,,
59.5156250000,60.0156250000,0.0367626039,0.0961565191,0.1724868978,0.0687399166,0.3744310401,0.1722517297,,,
59.6152343750,60.1152343750,0.0450871388,0.0981505182,0.2388653156,0.0528596984,0.4342723526,0.2166838812,,,
59.7148437500,60.2148437500,0.0472414559,0.0904810707,0.3002858042,0.0420700724,0.6040406892,0.2513074159,,,
59.8144531250,60.3144531250,0.0448570760,0.0793707048,0.3426962086,0.0351632525,0.7675986243,0.2326216500,,,
59.9140625000,60.4140625000,0.0403941749,0.0698802213,0.3655130775,0.0284706722,0.8502809962,0.1936758589,,,
60.0136718750,60.5136718750,0.0324760159,0.0580140595,0.3624875367,0.0210267398,0.8659832142,0.1430987565,,,
60.1132812500,60.6132812500,0.0239487067,0.0436799560,0.3293638560,0.0146941658,0.8123043918,0.1262619922,,,
60.2128906250,60.7128906250,0.0193005778,0.0340027230,0.2753533902,0.0107093688,0.6769570917,0.1553486267,,,
60.3125000000,60.8125000000,0.0197328630,0.0322822691,0.2165096181,0.0096526442,0.5082952249,0.1957642588,,,
60.4121093750,60.9121093750,0.0235051859,0.0360482707,0.1604836896,0.0108210305,0.3686543989,0.2073685133,,,
60.5117187500,61.0117187500,0.0276904347,0.0505630994,0.1153276993,0.0125898793,0.2591017216,0.2024648718,,,
60.6113281250,61.1113281250,0.0282758453,0.0838056051,0.0875342201,0.0134891424,0.2388225810,0.2328701089,,,
60.7109375000,61.2109375000,0.0256221491,0.1274334961,0.0763709328,0.0125001539,0.2836946795,0.3095082465,,,
60.8105468750,61.3105468750,0.0215953387,0.1604723189,0.0720254303,0.0097950558,0.3362841183,0.3676733114,,,
60.9101562500,61.4101562500,0.0170930604,0.1739580985,0.0687996935,0.0068138917,0.3695859642,0.4195331306,,,
61.0097656250,61.5097656250,0.0134231355,0.1668527640,0.0630540982,0.0048693541,0.3761045806,0.4250906111,,,
61.1093750000,61.6093750000,0.0133700182,0.1424723079,0.0579312674,0.0042412048,0.3766725386,0.3851760924,,,
61.2089843750,61.7089843750,0.0168838346,0.1034559801,0.0560646181,0.0043596080,0.3561003783,0.2656111207,,,
61.3085937500,61.8085937500,0.0223826650,0.0603841340,0.0659159987,0.0046959541,0.3610858066,0.1761650856,,,
61.4082031250,61.9082031250,0.0298109379,0.0321675745,0.0925141772,0.0053539841,0.3889410512,0.1222599345,,,
61.5078125000,62.0078125000,0.0404719526,0.0214542614,0.1190350041,0.0062072856,0.4516034076,0.1244563646,,,
