Time:6,End Time,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Event Id,Event Date,Event Duration
50.8027343750,51.3027343750,0.2155069342,0.0190983413,0.1094990895,0.1826088832,0.0460895100,0.0411827481,,,
50.9023437500,51.4023437500,0.1605121222,0.0261125825,0.1081069950,0.1608037259,0.0370027286,0.0445925155,,,
51.0019531250,51.5019531250,0.0931988705,0.0358164956,0.0994648455,0.1182829843,0.0332544758,0.0445960120,,,
51.1015625000,51.6015625000,0.0529402302,0.0470176539,0.1085969158,0.0605264259,0.0406379760,0.0414153150,,,
51.2011718750,51.7011718750,0.0504646876,0.0541915451,0.1406288941,0.0364727555,0.0861977247,0.0367531475,,,
51.3007812500,51.8007812500,0.0649711946,0.0552812974,0.1909788266,0.0311453641,0.1801884664,0.0313559698,,,
51.4003906250,51.9003906250,0.0786572044,0.0501755660,0.2839270163,0.0525338260,0.2887640897,0.0246604211,,,
51.5000000000,52.0000000000,0.0853044926,0.0370618661,0.3560908703,0.1046454776,0.3717672160,0.0173597103,,,
51.5996093750,52.0996093750,0.0858105168,0.0217690198,0.4143117544,0.1721790265,0.4078620968,0.0139383248,,,
51.6992187500,52.1992187500,0.0783185973,0.0112699380,0.4140634563,0.2400464108,0.3869198485,0.0196408835,,,
51.7988281250,52.2988281250,0.0642561416,0.0056953744,0.3744173354,0.2598412580,0.3074353969,0.0324528059,,,
51.8984375000,52.3984375000,0.0538088058,0.0039446174,0.2854084407,0.2467709374,0.2019571775,0.0449772011,,,
51.9980468750,52.4980468750,0.0513207087,0.0042766059,0.2102844678,0.1968646096,0.1306054557,0.0525481600,,,
52.0976562500,52.5976562500,0.0482151828,0.0044993624,0.1295261813,0.1388240182,0.1197214666,0.0526232946,,,
52.1972656250,52.6972656250,0.0398589343,0.0049635697,0.1018076723,0.0779650550,0.1394286899,0.0439825805,,,
52.2968750000,52.7968750000,0.0310009374,0.0062255793,0.1206547348,0.0657144608,0.1567604543,0.0297446864,,,
52.3964843750,52.8964843750,0.0247550351,0.0077481999,0.1834720448,0.0747333664,0.1565540023,0.0165849546,,,
69.9218750000,70.4218750000,0.0427064762,0.0149423225,0.3693658771,0.0969191236,0.1221758529,0.0139658895,,,
70.0214843750,70.5214843750,0.0499617770,0.0184642776,0.3623393567,0.1005690031,0.1503727832,0.0216910483,,,
70.1210937500,70.6210937500,0.0540496826,0.0188881654,0.3209359491,0.1058681127,0.1559664662,0.0295139550,,,
70.2207031250,70.7207031250,0.0494972705,0.0172703165,0.2709268928,0.1020990307,0.1293735427,0.0365686326,,,
70.3203125000,70.8203125000,0.0370661297,0.0177040107,0.2222203891,0.0988604472,0.1008046216,0.0421883850,,,
70.4199218750,70.9199218750,0.0238436649,0.0231758274,0.1759628911,0.0895039186,0.0956299724,0.0440951223,,,
70.5195312500,71.0195312500,0.0137884572,0.0342974419,0.1640865319,0.0696780007,0.1067037563,0.0409529086,,,
70.6191406250,71.1191406250,0.0103982232,0.0499645006,0.1517500163,0.0446923437,0.1163208420,0.0349758117,,,
70.7187500000,71.2187500000,0.0192208454,0.0630619221,0.1574417419,0.0264070765,0.1248312577,0.0283856384,,,
70.8183593750,71.3183593750,0.0400551473,0.0644766488,0.1644611360,0.0169168900,0.1249419782,0.0220169847,,,
70.9179687500,71.4179687500,0.0686825666,0.0553384023,0.1881602014,0.0198946949,0.1083308136,0.0155470925,,,
71.0175781250,71.5175781250,0.1004960560,0.0432671718,0.2059154069,0.0266930655,0.0862606565,0.0103673062,,,
71.1171875000,71.6171875000,0.1275216450,0.0330298543,0.2173610419,0.0364156948,0.0766875154,0.0070350921,,,
71.2167968750,71.7167968750,0.1381568878,0.0265926592,0.2060500674,0.0791088752,0.0843224746,0.0056791957,,,
71.3164062500,71.8164062500,0.1282493774,0.0224227361,0.1790884574,0.1450636173,0.0970899574,0.0073580740,,,
71.4160156250,71.9160156250,0.1032163310,0.0230156707,0.1543924870,0.2173321737,0.1047039330,0.0105162914,,,
71.5156250000,72.0156250000,0.0719723926,0.0306284907,0.1479297695,0.2582988984,0.1018507738,0.0125882094,,,
71.6152343750,72.1152343750,0.0439222057,0.0406432058,0.1904337932,0.2623236864,0.0929275581,0.0132089384,,,
71.7148437500,72.2148437500,0.0278547052,0.0467571245,0.2267285264,0.2322403914,0.0848177523,0.0127306855,,,
71.8144531250,72.3144531250,0.0259297294,0.0512853143,0.2594211430,0.1844106016,0.0854764113,0.0128242748,,,
71.9140625000,72.4140625000,0.0325181290,0.0530871046,0.2525627041,0.1400207391,0.1053294844,0.0165217552,,,
72.0136718750,72.5136718750,0.0419800827,0.0498818333,0.2207611522,0.1288785404,0.1470846163,0.0230679221,,,
72.1132812500,72.6132812500,0.0517618058,0.0434330968,0.1673131834,0.1606093483,0.2026909461,0.0288809896,,,
72.2128906250,72.7128906250,0.0595595608,0.0416550535,0.1354568319,0.1954579316,0.2482223608,0.0318813372,,,
72.3125000000,72.8125000000,0.0636606728,0.0468320323,0.1388203147,0.2175779081,0.2654018517,0.0318583434,,,
72.4121093750,72.9121093750,0.0617725532,0.0524700133,0.1488312549,0.2227512376,0.2519768149,0.0303696005,,,
72.5117187500,73.0117187500,0.0548568342,0.0503374548,0.1449087281,0.2094671551,0.2121089357,0.0292745243,,,
72.6113281250,73.1113281250,0.0491604676,0.0432551589,0.1334316174,0.1817685877,0.1560977477,0.0291131942,,,
72.7109375000,73.2109375000,0.0460137944,0.0386193795,0.1403365205,0.1423953391,0.0997419420,0.0293986650,,,
72.8105468750,73.3105468750,0.0411093328,0.0376033834,0.1495129718,0.1021290237,0.0580059378,0.0286361533,,,
72.9101562500,73.4101562500,0.0369417588,0.0387392921,0.1556900341,0.0687831381,0.0346364553,0.0251192788,,,
73.0097656250,73.5097656250,0.0366382281,0.0413011997,0.1574372290,0.0513893932,0.0218391628,0.0203566861,,,
73.1093750000,73.6093750000,0.0345109833,0.0469438841,0.1476323279,0.0454762011,0.0153490832,0.0183607950,,,
73.2089843750,73.7089843750,0.0281616110,0.0535511742,0.1278744482,0.0490426984,0.0218824851,0.0208698175,,,
73.3085937500,73.8085937500,0.0240551546,0.0569067160,0.1189211285,0.0555639020,0.0463155817,0.0254744202,,,
73.4082031250,73.9082031250,0.0294327404,0.0568930250,0.1263580138,0.0559154224,0.0881048734,0.0295037326,,,
73.5078125000,74.0078125000,0.0430518949,0.0539779816,0.1448643606,0.0490299293,0.1548849602,0.0329088415,,,
73.6074218750,74.1074218750,0.0621246626,0.0462938473,0.1598247143,0.0442280036,0.2486919199,0.0365233424,,,
73.7070312500,74.2070312500,0.0853961698,0.0375767539,0.1773198939,0.0421741695,0.3422180794,0.0388037399,,,
73.8066406250,74.3066406250,0.1059400866,0.0330270187,0.2136017760,0.0387359206,0.4031396469,0.0379444315,,,
73.9062500000,74.4062500000,0.1122516087,0.0359893971,0.3643587595,0.0308955042,0.4137141608,0.0355212412,,,
74.0058593750,74.5058593750,0.1043646932,0.0480929559,0.5079067115,0.0245790990,0.3789847465,0.0320269815,,,
74.1054687500,74.6054687500,0.0970849150,0.0666560246,0.6450028767,0.0212665791,0.3126986072,0.0260920136,,,
74.2050781250,74.7050781250,0.1020662593,0.0829436780,0.6950010879,0.0244825341,0.2265491524,0.0190638774,,,
74.3046875000,74.8046875000,0.1199894073,0.0902073628,0.6699585479,0.0212775809,0.1510041303,0.0142188023,,,
74.4042968750,74.9042968750,0.1433109907,0.0915585016,0.5559080955,0.0189679724,0.1194398310,0.0113035218,,,
74.5039062500,75.0039062500,0.1572950085,0.0893271868,0.4394462843,0.0215994723,0.1197796463,0.0086994993,,,
74.6035156250,75.1035156250,0.1532164560,0.0813557936,0.3387020566,0.0257031902,0.1140766414,0.0064644886,,,
74.7031250000,75.2031250000,0.1308031216,0.0680504476,0.3114588836,0.0301896049,0.0966789337,0.0047222944,,,
74.8027343750,75.3027343750,0.0977062971,0.0518387431,0.3627337629,0.0502819831,0.0817162576,0.0037230027,,,
74.9023437500,75.4023437500,0.0754967193,0.0365574112,0.4016491605,0.0720766796,0.0684153975,0.0050720398,,,
75.0019531250,75.5019531250,0.0806361422,0.0232391274,0.3908776188,0.0870981174,0.0512524952,0.0094763042,,,
75.1015625000,75.6015625000,0.0976253905,0.0118566681,0.3534471169,0.0908125022,0.0345196788,0.0154017170,,,
75.2011718750,75.7011718750,0.1067280438,0.0067268231,0.3624937524,0.0911275768,0.0267091742,0.0212188170,,,
75.3007812500,75.8007812500,0.1025750005,0.0094416047,0.3925176714,0.0890752463,0.0255977493,0.0246509525,,,
75.4003906250,75.9003906250,0.0848807901,0.0128506254,0.4315183102,0.1122234145,0.0269858127,0.0240732977,,,
75.5000000000,76.0000000000,0.0582705684,0.0146521426,0.4418405174,0.1367298590,0.0313680867,0.0202365632,,,
75.5996093750,76.0996093750,0.0352755001,0.0143177268,0.4103516739,0.1628486744,0.0427397932,0.0147978650,,,
75.6992187500,76.1992187500,0.0213497739,0.0122041248,0.3391315454,0.1645595896,0.0609794110,0.0087566879,,,
75.7988281250,76.2988281250,0.0161565231,0.0133614236,0.2455277101,0.1560587311,0.0758953011,0.0044854021,,,
75.8984375000,76.3984375000,0.0186849822,0.0226509778,0.1453441454,0.1494672474,0.0812602287,0.0042604578,,,
75.9980468750,76.4980468750,0.0238488575,0.0339418211,0.0947202995,0.1783948040,0.0822065169,0.0067566924,,,
76.0976562500,76.5976562500,0.0239015509,0.0379659628,0.1030737805,0.2101691923,0.0838744467,0.0095766343,,,
76.1972656250,76.6972656250,0.0204197115,0.0374862981,0.1368531567,0.2314871759,0.0884696284,0.0124818770,,,
76.2968750000,76.7968750000,0.0199719682,0.0363221363,0.1656678953,0.2397573403,0.1026485712,0.0155275631,,,
76.3964843750,76.8964843750,0.0267803675,0.0347826925,0.2123547616,0.2149602454,0.1296649775,0.0167573106,,,
105.9218750000,106.4218750000,0.0972089607,0.0309304517,0.2029044791,0.0376932532,0.3090610602,0.0224909460,,,
106.0214843750,106.5214843750,0.1079965717,0.0226253928,0.1655670468,0.0164484582,0.3063921731,0.0194402991,,,
106.1210937500,106.6210937500,0.1091911679,0.0178348241,0.1418456097,0.0105849942,0.2653164909,0.0160885077,,,
106.2207031250,106.7207031250,0.1065843502,0.0169620953,0.1437283630,0.0137337576,0.1979775008,0.0114362651,,,
106.3203125000,106.8203125000,0.0968156321,0.0190171827,0.1409204997,0.0153578940,0.1262357216,0.0106431129,,,
106.4199218750,106.9199218750,0.0792100537,0.0236761164,0.1274457257,0.0182589828,0.0672465295,0.0159405423,,,
106.5195312500,107.0195312500,0.0619360542,0.0305762637,0.1155399426,0.0233159022,0.0322985231,0.0238442460,,,
106.6191406250,107.1191406250,0.0505741466,0.0373063097,0.1153880516,0.0292970458,0.0245047083,0.0304299704,,,
106.7187500000,107.2187500000,0.0513683488,0.0431093676,0.1269609981,0.0329101603,0.0323342990,0.0368430656,,,
106.8183593750,107.3183593750,0.0673787544,0.0453209608,0.1469803399,0.0456968223,0.0423846367,0.0419820877,,,
106.9179687500,107.4179687500,0.0865073002,0.0453100592,0.1677279423,0.0735629288,0.0430105390,0.0422725640,,,
107.0175781250,107.5175781250,0.1006183098,0.0454117812,0.1693856205,0.1115553625,0.0405722582,0.0382139592,,,
107.1171875000,107.6171875000,0.0993645957,0.0429761310,0.1406585322,0.1382695021,0.0532613534,0.0332761995,,,
107.2167968750,107.7167968750,0.0860750635,0.0398739365,0.0872974731,0.1683917271,0.0807569371,0.0278646078,,,
107.3164062500,107.8164062500,0.0757651849,0.0395529565,0.0467459791,0.1868038591,0.1030990996,0.0203283806,,,
107.4160156250,107.9160156250,0.0714197974,0.0436715179,0.0191996708,0.1726791445,0.1114860956,0.0127139010,,,
107.5156250000,108.0156250000,0.0686305470,0.0484963031,0.0268412624,0.1333999807,0.1123002648,0.0081487791,,,
107.6152343750,108.1152343750,0.0770938635,0.0491917102,0.0936129807,0.1042018456,0.1095163169,0.0072002171,,,
107.7148437500,108.2148437500,0.0902933891,0.0489934860,0.2276214891,0.0866788337,0.1037787672,0.0090098223,,,
107.8144531250,108.3144531250,0.0915693458,0.0509219878,0.4323734689,0.0720865683,0.1128619430,0.0131300924,,,
107.9140625000,108.4140625000,0.0826370219,0.0469754266,0.5618912470,0.0683171838,0.1595585760,0.0190771144,,,
108.0136718750,108.5136718750,0.0755515717,0.0356860014,0.6371553251,0.0688193669,0.2312043881,0.0268780095,,,
108.1132812500,108.6132812500,0.0672085362,0.0253635733,0.6203617373,0.0732941899,0.2835146407,0.0369051751,,,
108.2128906250,108.7128906250,0.0566062989,0.0242578081,0.5395160783,0.0676960471,0.2952703758,0.0479967328,,,
108.3125000000,108.8125000000,0.0545678495,0.0357686203,0.3638702684,0.0599492196,0.2725490482,0.0571117146,,,
108.4121093750,108.9121093750,0.0711084754,0.0580834793,0.2159388457,0.0587464256,0.2243505230,0.0606739371,,,
108.5117187500,109.0117187500,0.0989965792,0.0807817576,0.1106442761,0.0668733558,0.1684616306,0.0580055435,,,
108.6113281250,109.1113281250,0.1308176212,0.0938187381,0.1083499716,0.0733114962,0.1283842953,0.0508663852,,,
108.7109375000,109.2109375000,0.1605060344,0.0962372262,0.1357945193,0.0843216695,0.1184761760,0.0414299558,,,
108.8105468750,109.3105468750,0.1768226040,0.0871097454,0.1530630803,0.0882494461,0.1352496543,0.0330251993,,,
108.9101562500,109.4101562500,0.1728713108,0.0651919462,0.1422771681,0.0966091983,0.1542239075,0.0279713361,,,
109.0097656250,109.5097656250,0.1527856005,0.0430157130,0.1186075033,0.0986641362,0.1470886354,0.0243600205,,,
109.1093750000,109.6093750000,0.1253913463,0.0295398668,0.0804899032,0.0992344618,0.1172364836,0.0206399247,,,
109.2089843750,109.7089843750,0.0977360035,0.0231220544,0.0666656727,0.0910918262,0.0944521231,0.0187491052,,,
109.3085937500,109.8085937500,0.0693902034,0.0196414078,0.0955060109,0.0941376762,0.0966400414,0.0184335178,,,
109.4082031250,109.9082031250,0.0430897209,0.0197412340,0.1811194551,0.0884416891,0.1155836921,0.0193914928,,,
109.5078125000,110.0078125000,0.0244502032,0.0234304093,0.2573232546,0.0797889284,0.1382248646,0.0224922000,,,
109.6074218750,110.1074218750,0.0135371508,0.0267821167,0.3171943465,0.0659065806,0.1544942436,0.0254344875,,,
109.7070312500,110.2070312500,0.0127395167,0.0257515444,0.3272762960,0.0514566357,0.1664219896,0.0241595571,,,
109.8066406250,110.3066406250,0.0226274789,0.0211369037,0.2943252409,0.0338780328,0.1773377002,0.0183012479,,,
109.9062500000,110.4062500000,0.0418073634,0.0157621663,0.2607356996,0.0312878853,0.2007571471,0.0116164929,,,
110.0058593750,110.5058593750,0.0738644732,0.0107454834,0.2605130766,0.0468120977,0.2457177396,0.0075736996,,,
110.1054687500,110.6054687500,0.1095737335,0.0061037241,0.2922755215,0.0769196306,0.2994372030,0.0076904782,,,
110.2050781250,110.7050781250,0.1325625346,0.0049183377,0.3304493134,0.1073151392,0.3385972637,0.0123765488,,,
110.3046875000,110.8046875000,0.1393239849,0.0121135580,0.3637986024,0.1429499161,0.3422864574,0.0196778206,,,
110.4042968750,110.9042968750,0.1311416309,0.0258009961,0.3617502076,0.1743372060,0.3057499052,0.0264793444,,,
110.5039062500,111.0039062500,0.1076564700,0.0428757938,0.3617053748,0.1892004282,0.2422065100,0.0316575750,,,
110.6035156250,111.1035156250,0.0775776494,0.0598599428,0.3698899928,0.2038078235,0.1701818352,0.0361851416,,,
110.7031250000,111.2031250000,0.0524848127,0.0724740584,0.4356920221,0.2080128793,0.1028907552,0.0417613977,,,
110.8027343750,111.3027343750,0.0366023117,0.0765002013,0.5627821769,0.2080799397,0.0524074051,0.0479367055,,,
110.9023437500,111.4023437500,0.0275550198,0.0701348802,0.6637029448,0.1862898691,0.0261850070,0.0520432938,,,
111.0019531250,111.5019531250,0.0219651213,0.0549380879,0.7583891816,0.1669619859,0.0228598341,0.0535550868,,,
111.1015625000,111.6015625000,0.0196060113,0.0377463684,0.7765902608,0.1248779460,0.0344499180,0.0528244350,,,
111.2011718750,111.7011718750,0.0181440647,0.0240852675,0.7715225887,0.0898799882,0.0469789680,0.0462658846,,,
111.3007812500,111.8007812500,0.0153658073,0.0144547011,0.6929058388,0.0520586755,0.0585229771,0.0342392040,,,
111.4003906250,111.9003906250,0.0131004903,0.0091110335,0.6330763241,0.0444560995,0.0778789805,0.0232902459,,,
111.5000000000,112.0000000000,0.0123479857,0.0089272418,0.5277939009,0.0557508575,0.1120648371,0.0156764686,,,
111.5996093750,112.0996093750,0.0120671361,0.0130141908,0.5076353959,0.0949563377,0.1566561427,0.0092839009,,,
111.6992187500,112.1992187500,0.0127346068,0.0193124270,0.4733555978,0.1242988973,0.1962891764,0.0050394006,,,
111.7988281250,112.2988281250,0.0164248403,0.0280504737,0.4839055298,0.1502284337,0.2181926952,0.0035138344,,,
111.8984375000,112.3984375000,0.0246102737,0.0354582445,0.4529647711,0.1555422335,0.2195893478,0.0034869458,,,
111.9980468750,112.4980468750,0.0362288667,0.0390207671,0.4262637216,0.1535002394,0.1993432526,0.0044706349,,,
112.0976562500,112.5976562500,0.0498269523,0.0397079740,0.3492589334,0.1347267511,0.1611453285,0.0065133536,,,
112.1972656250,112.6972656250,0.0685534688,0.0353716709,0.2743333849,0.1260335295,0.1204383398,0.0090204388,,,
112.2968750000,112.7968750000,0.0885574323,0.0264665706,0.1882109274,0.1358862219,0.0907839183,0.0115951830,,,
112.3964843750,112.8964843750,0.1033501555,0.0194720358,0.1401960882,0.1744869332,0.0696660134,0.0133944449,,,
189.9218750000,190.4218750000,0.0642353836,0.0142983735,0.2032061019,0.0674570380,0.1007202839,0.0041337364,,,
190.0214843750,190.5214843750,0.0716127299,0.0095125230,0.2386552943,0.1012052837,0.0739508063,0.0077877558,,,
190.1210937500,190.6210937500,0.0743065835,0.0047845642,0.2434292649,0.1473346952,0.0462755437,0.0138666076,,,
190.2207031250,190.7207031250,0.0713572846,0.0023555008,0.2437678459,0.2034809474,0.0421611545,0.0204580645,,,
190.3203125000,190.8203125000,0.0730932189,0.0014959978,0.3148545791,0.2218725758,0.0631341425,0.0254100510,,,
190.4199218750,190.9199218750,0.0854907752,0.0014431980,0.3850314188,0.2158993733,0.0900528194,0.0265268442,,,
190.5195312500,191.0195312500,0.1013169386,0.0020420895,0.4994188063,0.1748182080,0.1082323631,0.0232804489,,,
190.6191406250,191.1191406250,0.1152933573,0.0021763289,0.5797880429,0.1289699124,0.1111042080,0.0181159322,,,
190.7187500000,191.2187500000,0.1251799249,0.0017091655,0.6397020881,0.0710268337,0.0963720405,0.0143298580,,,
190.8183593750,191.3183593750,0.1229774826,0.0016949691,0.6018397345,0.0446612240,0.0740455270,0.0140797896,,,
190.9179687500,191.4179687500,0.1107944728,0.0026017396,0.5291456532,0.0352173049,0.0629639205,0.0169971831,,,
191.0175781250,191.5175781250,0.0978304753,0.0049294215,0.3948022772,0.0391274590,0.0721784561,0.0207366337,,,
191.1171875000,191.6171875000,0.0850985043,0.0087727842,0.2962610614,0.0446274569,0.1023617725,0.0222995108,,,
191.2167968750,191.7167968750,0.0718946392,0.0131156158,0.1985729871,0.0562145344,0.1379713931,0.0202009274,,,
191.3164062500,191.8164062500,0.0606730258,0.0164910360,0.1744899139,0.0756795582,0.1550419672,0.0152031506,,,
191.4160156250,191.9160156250,0.0478406284,0.0188816745,0.2076096546,0.0985335083,0.1578478682,0.0103832596,,,
191.5156250000,192.0156250000,0.0313636363,0.0211241500,0.2829857281,0.1214820052,0.1751828752,0.0096967947,,,
191.6152343750,192.1152343750,0.0162556085,0.0220440109,0.3955548997,0.1351257668,0.2303646671,0.0143349444,,,
191.7148437500,192.2148437500,0.0065751368,0.0197725234,0.4618666510,0.1335678844,0.3180467172,0.0222645709,,,
191.8144531250,192.3144531250,0.0045196205,0.0176889237,0.5082123604,0.1211130453,0.3999235789,0.0324139006,,,
191.9140625000,192.4140625000,0.0095580944,0.0230998098,0.5073293906,0.1053147435,0.4332512870,0.0436454514,,,
192.0136718750,192.5136718750,0.0165617039,0.0441379939,0.5079096525,0.0813921663,0.4079552194,0.0530158341,,,
192.1132812500,192.6132812500,0.0238360371,0.0785110453,0.4508062440,0.0598121809,0.3414181284,0.0609507947,,,
192.2128906250,192.7128906250,0.0326289582,0.1105220846,0.4353125369,0.0495888702,0.2696821757,0.0718333706,,,
192.3125000000,192.8125000000,0.0392553776,0.1305390709,0.3996012024,0.0628200641,0.2423063527,0.0868427611,,,
192.4121093750,192.9121093750,0.0417236880,0.1336260056,0.3735484417,0.0896338132,0.2788591517,0.1034972343,,,
192.5117187500,193.0117187500,0.0415532607,0.1150599986,0.2996506679,0.1566645116,0.3345970381,0.1189754529,,,
192.6113281250,193.1113281250,0.0393197309,0.0809515658,0.2319544276,0.2183211699,0.3528340265,0.1288000518,,,
192.7109375000,193.2109375000,0.0383787163,0.0489337226,0.1464617287,0.2751412466,0.3176562602,0.1260198407,,,
192.8105468750,193.3105468750,0.0450075011,0.0297495662,0.1059265290,0.2888663624,0.2397140484,0.1076875742,,,
192.9101562500,193.4101562500,0.0640463290,0.0224240344,0.0981017079,0.2720759069,0.1406215451,0.0800813094,,,
193.0097656250,193.5097656250,0.0939323845,0.0216582803,0.1358383852,0.2241069010,0.0587025582,0.0515425267,,,
193.1093750000,193.6093750000,0.1238920888,0.0254970863,0.2058119207,0.1865832509,0.0291079691,0.0275199952,,,
193.2089843750,193.7089843750,0.1452877387,0.0308657906,0.2682328233,0.1610943322,0.0445987443,0.0117841606,,,
193.3085937500,193.8085937500,0.1486916560,0.0321218167,0.3421552321,0.1511848757,0.0776262922,0.0057716533,,,
193.4082031250,193.9082031250,0.1336126647,0.0297753815,0.4095422422,0.1598168763,0.1145225814,0.0054468415,,,
193.5078125000,194.0078125000,0.1184296511,0.0282365753,0.4441908602,0.1665379326,0.1450720430,0.0056243844,,,
