Time:2,End Time,Feature 1,Feature 2,Event Id,Event Date,Event Duration
48.5117187500,49.0117187500,0.0802929861,0.1632264265,,,
48.6113281250,49.1113281250,0.0645134039,0.1241265657,,,
48.7109375000,49.2109375000,0.0559904246,0.0822923606,,,
48.8105468750,49.3105468750,0.0484089084,0.0596454458,,,
48.9101562500,49.4101562500,0.0398308141,0.0632720233,,,
49.0097656250,49.5097656250,0.0363974590,0.0820703187,,,
49.1093750000,49.6093750000,0.0476544948,0.1047991713,,,
49.2089843750,49.7089843750,0.0669035827,0.1396456914,,,
49.3085937500,49.8085937500,0.0775579465,0.1982732298,,,
49.4082031250,49.9082031250,0.0752899318,0.2718681378,,,
49.5078125000,50.0078125000,0.0659057019,0.3324873088,,,
49.6074218750,50.1074218750,0.0527512733,0.3560052250,,,
49.7070312500,50.2070312500,0.0426522079,0.3341075638,,,
49.8066406250,50.3066406250,0.0478143269,0.2729275783,,,
49.9062500000,50.4062500000,0.0643411631,0.1871097397,,,
50.0058593750,50.5058593750,0.0780526755,0.1044403521,,,
50.1054687500,50.6054687500,0.0805240739,0.0556169695,,,
50.2050781250,50.7050781250,0.0718038343,0.0418770730,,,
50.3046875000,50.8046875000,0.0550035920,0.0366675661,,,
50.4042968750,50.9042968750,0.0394246889,0.0319991427,,,
50.5039062500,51.0039062500,0.0341981788,0.0472945642,,,
50.6035156250,51.1035156250,0.0379400537,0.0912049100,,,
50.7031250000,51.2031250000,0.0418007429,0.1547476000,,,
50.8027343750,51.3027343750,0.0435796902,0.2214031227,,,
50.9023437500,51.4023437500,0.0457851201,0.2628661156,,,
51.0019531250,51.5019531250,0.0450493417,0.2617899356,,,
51.1015625000,51.6015625000,0.0429718613,0.2230237907,,,
51.2011718750,51.7011718750,0.0482418459,0.1619082425,,,
51.3007812500,51.8007812500,0.0581543209,0.0953093533,,,
51.4003906250,51.9003906250,0.0607461860,0.0566185683,,,
51.5000000000,52.0000000000,0.0550766132,0.0742926388,,,
51.5996093750,52.0996093750,0.0473439844,0.1461790723,,,
51.6992187500,52.1992187500,0.0405999986,0.2418952655,,,
51.7988281250,52.2988281250,0.0356277219,0.3289240182,,,
51.8984375000,52.3984375000,0.0356994688,0.3827833587,,,
51.9980468750,52.4980468750,0.0436451532,0.3931854846,,,
52.0976562500,52.5976562500,0.0546665668,0.3559027561,,,
52.1972656250,52.6972656250,0.0597384658,0.2804574806,,,
52.2968750000,52.7968750000,0.0568792445,0.1944527069,,,
52.3964843750,52.8964843750,0.0510326871,0.1275042608,,,
69.9218750000,70.4218750000,0.0916712923,0.3518906861,,,
70.0214843750,70.5214843750,0.0846715349,0.3917735843,,,
70.1210937500,70.6210937500,0.0822632849,0.3778922346,,,
70.2207031250,70.7207031250,0.0851498948,0.3194345645,,,
70.3203125000,70.8203125000,0.0878670744,0.2570907519,,,
70.4199218750,70.9199218750,0.0934488946,0.2072326754,,,
70.5195312500,71.0195312500,0.1046743500,0.1745836018,,,
70.6191406250,71.1191406250,0.1134344970,0.1734283187,,,
70.7187500000,71.2187500000,0.1183146938,0.1853939942,,,
70.8183593750,71.3183593750,0.1224722886,0.1742211432,,,
70.9179687500,71.4179687500,0.1192435448,0.1330905632,,,
71.0175781250,71.5175781250,0.1015860083,0.0862745995,,,
71.1171875000,71.6171875000,0.0788295986,0.0530210364,,,
71.2167968750,71.7167968750,0.0648230411,0.0421455344,,,
71.3164062500,71.8164062500,0.0655352681,0.0513216491,,,
71.4160156250,71.9160156250,0.0726818545,0.0788983862,,,
71.5156250000,72.0156250000,0.0749488507,0.1205045185,,,
71.6152343750,72.1152343750,0.0684730426,0.1702396651,,,
71.7148437500,72.2148437500,0.0555614948,0.2146024907,,,
71.8144531250,72.3144531250,0.0418131106,0.2453701978,,,
71.9140625000,72.4140625000,0.0337231618,0.2577955447,,,
72.0136718750,72.5136718750,0.0317764029,0.2505394619,,,
72.1132812500,72.6132812500,0.0319895387,0.2190364363,,,
72.2128906250,72.7128906250,0.0326160230,0.1725956312,,,
72.3125000000,72.8125000000,0.0340774218,0.1243863773,,,
72.4121093750,72.9121093750,0.0420562161,0.0842502640,,,
72.5117187500,73.0117187500,0.0646065452,0.0551815272,,,
72.6113281250,73.1113281250,0.0976084984,0.0471975771,,,
72.7109375000,73.2109375000,0.1310227732,0.0653917881,,,
72.8105468750,73.3105468750,0.1585004928,0.1085876408,,,
72.9101562500,73.4101562500,0.1752723921,0.1538705301,,,
73.0097656250,73.5097656250,0.1768612824,0.1760602477,,,
73.1093750000,73.6093750000,0.1625655912,0.1715756411,,,
73.2089843750,73.7089843750,0.1365631137,0.1536189750,,,
73.3085937500,73.8085937500,0.1095311379,0.1422418401,,,
73.4082031250,73.9082031250,0.0826001700,0.1582275349,,,
73.5078125000,74.0078125000,0.0524496100,0.2086316913,,,
73.6074218750,74.1074218750,0.0312385954,0.2721683940,,,
73.7070312500,74.2070312500,0.0305145493,0.3201492695,,,
73.8066406250,74.3066406250,0.0393788453,0.3270739560,,,
73.9062500000,74.4062500000,0.0506769590,0.2974964196,,,
74.0058593750,74.5058593750,0.0654264390,0.2544591499,,,
74.1054687500,74.6054687500,0.0779398229,0.2159726216,,,
74.2050781250,74.7050781250,0.0849131747,0.1848566859,,,
74.3046875000,74.8046875000,0.0877011169,0.1678318662,,,
74.4042968750,74.9042968750,0.0835253930,0.1595587789,,,
74.5039062500,75.0039062500,0.0766877217,0.1505123182,,,
74.6035156250,75.1035156250,0.0782522131,0.1473109494,,,
74.7031250000,75.2031250000,0.0919680769,0.1550893624,,,
74.8027343750,75.3027343750,0.1107322831,0.1536425752,,,
74.9023437500,75.4023437500,0.1256140738,0.1333171633,,,
75.0019531250,75.5019531250,0.1333326927,0.1195484703,,,
75.1015625000,75.6015625000,0.1337830428,0.1335247207,,,
75.2011718750,75.7011718750,0.1251399473,0.1715904578,,,
75.3007812500,75.8007812500,0.1132012490,0.2208686053,,,
75.4003906250,75.9003906250,0.1113601511,0.2608920455,,,
75.5000000000,76.0000000000,0.1264017406,0.2656069343,,,
75.5996093750,76.0996093750,0.1546276045,0.2267336618,,,
75.6992187500,76.1992187500,0.1909434116,0.1622883367,,,
75.7988281250,76.2988281250,0.2318986383,0.1080059558,,,
75.8984375000,76.3984375000,0.2654764369,0.1090112364,,,
75.9980468750,76.4980468750,0.2760753887,0.1818118737,,,
76.0976562500,76.5976562500,0.2559673808,0.2849579930,,,
76.1972656250,76.6972656250,0.2116643251,0.3638266892,,,
76.2968750000,76.7968750000,0.1568776200,0.3933270800,,,
76.3964843750,76.8964843750,0.1147838614,0.3706278591,,,
81.9218750000,82.4218750000,0.1147560847,0.0229099168,,,
82.0214843750,82.5214843750,0.1113857320,0.0301756403,,,
82.1210937500,82.6210937500,0.0939649612,0.0471176951,,,
82.2207031250,82.7207031250,0.0708979464,0.0900771905,,,
82.3203125000,82.8203125000,0.0492204366,0.1747777227,,,
82.4199218750,82.9199218750,0.0389859329,0.2984712339,,,
82.5195312500,83.0195312500,0.0417988660,0.4354855949,,,
82.6191406250,83.1191406250,0.0476146107,0.5635060680,,,
82.7187500000,83.2187500000,0.0497057264,0.6651842060,,,
82.8183593750,83.3183593750,0.0499363069,0.7337450102,,,
82.9179687500,83.4179687500,0.0548505814,0.7765866006,,,
83.0175781250,83.5175781250,0.0709915567,0.8031719934,,,
83.1171875000,83.6171875000,0.0996354174,0.8161698046,,,
83.2167968750,83.7167968750,0.1334068041,0.8170978876,,,
83.3164062500,83.8164062500,0.1639566878,0.7984950384,,,
83.4160156250,83.9160156250,0.1841985512,0.7545601282,,,
83.5156250000,84.0156250000,0.1902304301,0.6871567953,,,
83.6152343750,84.1152343750,0.1800376087,0.5996027302,,,
83.7148437500,84.2148437500,0.1536217324,0.4931816394,,,
83.8144531250,84.3144531250,0.1155972461,0.3815852636,,,
83.9140625000,84.4140625000,0.0811243577,0.2730818644,,,
84.0136718750,84.5136718750,0.0677806853,0.1745360288,,,
84.1132812500,84.6132812500,0.0836575115,0.0978668230,,,
84.2128906250,84.7128906250,0.1241885923,0.0613358327,,,
84.3125000000,84.8125000000,0.1727999719,0.0804977684,,,
84.4121093750,84.9121093750,0.2072064990,0.1473120645,,,
84.5117187500,85.0117187500,0.2110253766,0.2336433486,,,
84.6113281250,85.1113281250,0.1829243879,0.3137993185,,,
84.7109375000,85.2109375000,0.1372151708,0.3670503143,,,
84.8105468750,85.3105468750,0.0945874273,0.3801834322,,,
84.9101562500,85.4101562500,0.0686612157,0.3538096832,,,
85.0097656250,85.5097656250,0.0624109552,0.3027022436,,,
85.1093750000,85.6093750000,0.0726334713,0.2567338201,,,
85.2089843750,85.7089843750,0.0913549461,0.2514929939,,,
85.3085937500,85.8085937500,0.1089684774,0.2841974890,,,
85.4082031250,85.9082031250,0.1217813643,0.3293669151,,,
85.5078125000,86.0078125000,0.1331607774,0.3616641408,,,
85.6074218750,86.1074218750,0.1404246126,0.3628400531,,,
85.7070312500,86.2070312500,0.1374622520,0.3381838634,,,
85.8066406250,86.3066406250,0.1251943630,0.3230602573,,,
85.9062500000,86.4062500000,0.1116610616,0.3388011564,,,
86.0058593750,86.5058593750,0.0986303929,0.3669431630,,,
86.1054687500,86.6054687500,0.0861075102,0.3907487505,,,
86.2050781250,86.7050781250,0.0812671155,0.3995132425,,,
86.3046875000,86.8046875000,0.0871637837,0.3878092070,,,
86.4042968750,86.9042968750,0.0971704668,0.3586087193,,,
86.5039062500,87.0039062500,0.1032087675,0.3346432514,,,
86.6035156250,87.1035156250,0.1021277530,0.3238349878,,,
86.7031250000,87.2031250000,0.0906549978,0.3140231681,,,
86.8027343750,87.3027343750,0.0709170657,0.2905784208,,,
86.9023437500,87.4023437500,0.0480790697,0.2507128341,,,
87.0019531250,87.5019531250,0.0301502822,0.2078849305,,,
87.1015625000,87.6015625000,0.0260629418,0.1846687637,,,
87.2011718750,87.7011718750,0.0369054739,0.1832138002,,,
87.3007812500,87.8007812500,0.0531109104,0.1830569156,,,
87.4003906250,87.9003906250,0.0665432888,0.1782106874,,,
87.5000000000,88.0000000000,0.0732294021,0.1735926469,,,
87.5996093750,88.0996093750,0.0706870155,0.1699039047,,,
87.6992187500,88.1992187500,0.0603016049,0.1682097487,,,
87.7988281250,88.2988281250,0.0447724504,0.1735603043,,,
87.8984375000,88.3984375000,0.0284332318,0.1815913413,,,
87.9980468750,88.4980468750,0.0190914059,0.1882840811,,,
88.0976562500,88.5976562500,0.0220851954,0.2007000290,,,
88.1972656250,88.6972656250,0.0267500474,0.2268695750,,,
88.2968750000,88.7968750000,0.0275817069,0.2735598161,,,
88.3964843750,88.8964843750,0.0283847017,0.3382251694,,,
93.9218750000,94.4218750000,0.0660742772,0.0320138179,,,
94.0214843750,94.5214843750,0.0739160123,0.0379490932,,,
94.1210937500,94.6210937500,0.0759562523,0.0424734571,,,
94.2207031250,94.7207031250,0.0713344242,0.0427404632,,,
94.3203125000,94.8203125000,0.0577324302,0.0358465425,,,
94.4199218750,94.9199218750,0.0369571551,0.0250293181,,,
94.5195312500,95.0195312500,0.0220102982,0.0215376889,,,
94.6191406250,95.1191406250,0.0218362499,0.0238834560,,,
94.7187500000,95.2187500000,0.0306065978,0.0234304839,,,
94.8183593750,95.3183593750,0.0408647294,0.0227119425,,,
94.9179687500,95.4179687500,0.0507125102,0.0243022557,,,
95.0175781250,95.5175781250,0.0611121216,0.0243477094,,,
95.1171875000,95.6171875000,0.0735915845,0.0207933940,,,
95.2167968750,95.7167968750,0.0883440349,0.0220644675,,,
95.3164062500,95.8164062500,0.1021424609,0.0250175908,,,
95.4160156250,95.9160156250,0.1147489394,0.0212613355,,,
95.5156250000,96.0156250000,0.1247307599,0.0135000272,,,
95.6152343750,96.1152343750,0.1258357053,0.0110274567,,,
95.7148437500,96.2148437500,0.1109580777,0.0161173870,,,
95.8144531250,96.3144531250,0.0854910947,0.0266182033,,,
95.9140625000,96.4140625000,0.0625435968,0.0467988910,,,
96.0136718750,96.5136718750,0.0467047789,0.0722887781,,,
96.1132812500,96.6132812500,0.0343949561,0.0966825331,,,
96.2128906250,96.7128906250,0.0275838172,0.1094606802,,,
96.3125000000,96.8125000000,0.0271662716,0.1047084267,,,
96.4121093750,96.9121093750,0.0259182697,0.0853069155,,,
96.5117187500,97.0117187500,0.0207148508,0.0620768266,,,
96.6113281250,97.1113281250,0.0181572023,0.0368860567,,,
96.7109375000,97.2109375000,0.0220377893,0.0163694514,,,
96.8105468750,97.3105468750,0.0295372506,0.0173739390,,,
96.9101562500,97.4101562500,0.0410063277,0.0444923246,,,
97.0097656250,97.5097656250,0.0609741922,0.0751618659,,,
97.1093750000,97.6093750000,0.0855511220,0.0892893927,,,
97.2089843750,97.7089843750,0.1030532760,0.0931674578,,,
97.3085937500,97.8085937500,0.1074061942,0.0966507978,,,
97.4082031250,97.9082031250,0.0995000382,0.0970455100,,,
97.5078125000,98.0078125000,0.0789395008,0.0961801922,,,
97.6074218750,98.1074218750,0.0507102032,0.1092907163,,,
97.7070312500,98.2070312500,0.0286336739,0.1399907638,,,
97.8066406250,98.3066406250,0.0189190203,0.1744567891,,,
97.9062500000,98.4062500000,0.0150024582,0.2050451225,,,
98.0058593750,98.5058593750,0.0129459457,0.2306365268,,,
98.1054687500,98.6054687500,0.0152262387,0.2467963902,,,
98.2050781250,98.7050781250,0.0234368885,0.2392729823,,,
98.3046875000,98.8046875000,0.0366778448,0.2064215224,,,
98.4042968750,98.9042968750,0.0536475042,0.1556955848,,,
98.5039062500,99.0039062500,0.0690238770,0.1006071588,,,
98.6035156250,99.1035156250,0.0738475714,0.0549973720,,,
98.7031250000,99.2031250000,0.0653618431,0.0290694327,,,
98.8027343750,99.3027343750,0.0511484872,0.0241747166,,,
98.9023437500,99.4023437500,0.0419047340,0.0481419284,,,
99.0019531250,99.5019531250,0.0398686711,0.1058374552,,,
99.1015625000,99.6015625000,0.0407892254,0.1675817957,,,
99.2011718750,99.7011718750,0.0417676724,0.2040330814,,,
99.3007812500,99.8007812500,0.0402477486,0.2118759246,,,
99.4003906250,99.9003906250,0.0330459663,0.1912512557,,,
99.5000000000,100.0000000000,0.0223269850,0.1411159763,,,
99.5996093750,100.0996093750,0.0151757804,0.0845552673,,,
99.6992187500,100.1992187500,0.0136562760,0.0555964508,,,
99.7988281250,100.2988281250,0.0155135418,0.0594559652,,,
99.8984375000,100.3984375000,0.0192926532,0.0802702276,,,
99.9980468750,100.4980468750,0.0265781080,0.1033113078,,,
100.0976562500,100.5976562500,0.0399828907,0.1174469676,,,
100.1972656250,100.6972656250,0.0594331635,0.1146562334,,,
100.2968750000,100.7968750000,0.0826192169,0.1010776005,,,
100.3964843750,100.8964843750,0.1035872541,0.0917614973,,,
105.9218750000,106.4218750000,0.0706132296,0.1983829769,,,
106.0214843750,106.5214843750,0.0727738579,0.1685193405,,,
106.1210937500,106.6210937500,0.0657304937,0.1269400367,,,
106.2207031250,106.7207031250,0.0537662621,0.0861454824,,,
106.3203125000,106.8203125000,0.0423000157,0.0562129198,,,
106.4199218750,106.9199218750,0.0378588338,0.0385828601,,,
106.5195312500,107.0195312500,0.0392357006,0.0343667277,,,
106.6191406250,107.1191406250,0.0409310720,0.0405677416,,,
106.7187500000,107.2187500000,0.0407686460,0.0506872799,,,
106.8183593750,107.3183593750,0.0365055715,0.0677912207,,,
106.9179687500,107.4179687500,0.0319714053,0.1088388872,,,
107.0175781250,107.5175781250,0.0340720606,0.1775277136,,,
107.1171875000,107.6171875000,0.0404495246,0.2503887508,,,
107.2167968750,107.7167968750,0.0433292575,0.2911446784,,,
107.3164062500,107.8164062500,0.0433589670,0.2839330860,,,
107.4160156250,107.9160156250,0.0409237499,0.2466782958,,,
107.5156250000,108.0156250000,0.0321387511,0.2149532647,,,
107.6152343750,108.1152343750,0.0192522431,0.1969943954,,,
107.7148437500,108.2148437500,0.0123770828,0.1902398964,,,
107.8144531250,108.3144531250,0.0143847424,0.1987595632,,,
107.9140625000,108.4140625000,0.0205695947,0.2039083750,,,
108.0136718750,108.5136718750,0.0282361753,0.1724744249,,,
108.1132812500,108.6132812500,0.0375531442,0.1088700400,,,
108.2128906250,108.7128906250,0.0443663036,0.0568318897,,,
108.3125000000,108.8125000000,0.0429114597,0.0410184114,,,
108.4121093750,108.9121093750,0.0342511417,0.0493348243,,,
108.5117187500,109.0117187500,0.0246302328,0.0647777261,,,
108.6113281250,109.1113281250,0.0183691534,0.0829051626,,,
108.7109375000,109.2109375000,0.0150821149,0.0959180360,,,
108.8105468750,109.3105468750,0.0134846051,0.0986429105,,,
108.9101562500,109.4101562500,0.0145350950,0.0946617173,,,
109.0097656250,109.5097656250,0.0249643490,0.0895611428,,,
109.1093750000,109.6093750000,0.0523678826,0.0832975498,,,
109.2089843750,109.7089843750,0.0945206228,0.0811379167,,,
109.3085937500,109.8085937500,0.1408061258,0.0780285710,,,
109.4082031250,109.9082031250,0.1751079897,0.0659447032,,,
109.5078125000,110.0078125000,0.1849091029,0.0542969870,,,
109.6074218750,110.1074218750,0.1645781727,0.0626982835,,,
109.7070312500,110.2070312500,0.1218348974,0.0905595993,,,
109.8066406250,110.3066406250,0.0743335800,0.1275941613,,,
109.9062500000,110.4062500000,0.0384452150,0.1591333609,,,
110.0058593750,110.5058593750,0.0185046023,0.1680238989,,,
110.1054687500,110.6054687500,0.0113723629,0.1488202953,,,
110.2050781250,110.7050781250,0.0108881217,0.1081481083,,,
110.3046875000,110.8046875000,0.0109819778,0.0658993869,,,
110.4042968750,110.9042968750,0.0121999699,0.0496703662,,,
110.5039062500,111.0039062500,0.0190171704,0.0684164026,,,
110.6035156250,111.1035156250,0.0312817857,0.1076559310,,,
110.7031250000,111.2031250000,0.0423309465,0.1550126885,,,
110.8027343750,111.3027343750,0.0472260353,0.1980958266,,,
110.9023437500,111.4023437500,0.0461915203,0.2313195286,,,
111.0019531250,111.5019531250,0.0430901245,0.2609604167,,,
111.1015625000,111.6015625000,0.0446755272,0.2855577302,,,
