Time:2,End Time,Feature 1,Feature 2,Event Id,Event Date,Event Duration
59.8144531250,60.3144531250,0.0594774204,1.2760362037,,,
59.9140625000,60.4140625000,0.0619920956,1.2550537397,,,
60.0136718750,60.5136718750,0.0591810934,1.2417778148,,,
60.1132812500,60.6132812500,0.0518198556,1.2679380516,,,
60.2128906250,60.7128906250,0.0419816312,1.3329961222,,,
60.3125000000,60.8125000000,0.0293870709,1.4073046317,,,
60.4121093750,60.9121093750,0.0212978301,1.4573906541,,,
60.5117187500,61.0117187500,0.0341125009,1.4581595023,,,
60.6113281250,61.1113281250,0.0698546995,1.3999694579,,,
60.7109375000,61.2109375000,0.1140310961,1.2882300882,,,
60.8105468750,61.3105468750,0.1544396190,1.1464633036,,,
60.9101562500,61.4101562500,0.1782286895,1.0229989419,,,
61.0097656250,61.5097656250,0.1762314877,0.9845047075,,,
61.1093750000,61.6093750000,0.1545614657,1.0534571839,,,
61.2089843750,61.7089843750,0.1282197900,1.1787987724,,,
61.3085937500,61.8085937500,0.1031785976,1.2916337874,,,
61.4082031250,61.9082031250,0.0807386406,1.3486023622,,,
61.5078125000,62.0078125000,0.0646399994,1.3361116962,,,
61.6074218750,62.1074218750,0.0528544639,1.2558113424,,,
61.7070312500,62.2070312500,0.0392220724,1.1212638798,,,
61.8066406250,62.3066406250,0.0267062935,0.9682642539,,,
61.9062500000,62.4062500000,0.0217704783,0.8477696622,,,
62.0058593750,62.5058593750,0.0229939886,0.7928781070,,,
62.1054687500,62.6054687500,0.0300221414,0.8064859875,,,
62.2050781250,62.7050781250,0.0468715355,0.8627183526,,,
62.3046875000,62.8046875000,0.0677819894,0.9155530411,,,
62.4042968750,62.9042968750,0.0835555691,0.9337230320,,,
62.5039062500,63.0039062500,0.0895361244,0.9032666856,,,
62.6035156250,63.1035156250,0.0826774246,0.8166751722,,,
62.7031250000,63.2031250000,0.0616491460,0.6759591465,,,
62.8027343750,63.3027343750,0.0356696825,0.5072395655,,,
62.9023437500,63.4023437500,0.0170707515,0.3468683011,,,
63.0019531250,63.5019531250,0.0085948994,0.2309653040,,,
63.1015625000,63.6015625000,0.0064945923,0.1835252994,,,
63.2011718750,63.7011718750,0.0086533954,0.2017715778,,,
63.3007812500,63.8007812500,0.0155713077,0.2475613750,,,
63.4003906250,63.9003906250,0.0280372470,0.2848112072,,,
63.5000000000,64.0000000000,0.0480570623,0.3034584797,,,
