Time:2,End Time,Feature 1,Feature 2,Event Id,Event Date,Event Duration
26.5039062500,27.0039062500,0.0643257917,0.0275505066,,,
26.6035156250,27.1035156250,0.1049371537,0.0305090479,,,
26.7031250000,27.2031250000,0.1596418624,0.0335000437,,,
26.8027343750,27.3027343750,0.2058046987,0.0338444429,,,
26.9023437500,27.4023437500,0.2299778707,0.0390282620,,,
27.0019531250,27.5019531250,0.2375648132,0.0545501615,,,
27.1015625000,27.6015625000,0.2214841285,0.0905891951,,,
27.2011718750,27.7011718750,0.1926378662,0.1225944713,,,
27.3007812500,27.8007812500,0.1702075806,0.1244409697,,,
27.4003906250,27.9003906250,0.1716470562,0.1223354335,,,
27.5000000000,28.0000000000,0.1971567407,0.1555588708,,,
27.5996093750,28.0996093750,0.2657047833,0.2232701185,,,
27.6992187500,28.1992187500,0.3368815757,0.3496492201,,,
27.7988281250,28.2988281250,0.4021069284,0.4698354603,,,
27.8984375000,28.3984375000,0.4198712046,0.5408550868,,,
27.9980468750,28.4980468750,0.3973760327,0.5489563733,,,
28.0976562500,28.5976562500,0.3443786593,0.4839976497,,,
28.1972656250,28.6972656250,0.3121659776,0.3543982995,,,
28.2968750000,28.7968750000,0.2646949372,0.2396178555,,,
28.3964843750,28.8964843750,0.2604090266,0.1961788666,,,
45.9218750000,46.4218750000,0.3782222846,0.1505866136,,,
46.0214843750,46.5214843750,0.3630253079,0.1456272337,,,
46.1210937500,46.6210937500,0.3038378283,0.1219220234,,,
46.2207031250,46.7207031250,0.2430786909,0.0906377755,,,
46.3203125000,46.8203125000,0.2144337514,0.0689558632,,,
46.4199218750,46.9199218750,0.2394000162,0.0636690985,,,
46.5195312500,47.0195312500,0.2871508320,0.0826996397,,,
46.6191406250,47.1191406250,0.3130319789,0.1139768004,,,
46.7187500000,47.2187500000,0.3471147347,0.1374709852,,,
46.8183593750,47.3183593750,0.3832617277,0.1514821590,,,
46.9179687500,47.4179687500,0.4178990917,0.1628052120,,,
47.0175781250,47.5175781250,0.4107371777,0.1848286492,,,
47.1171875000,47.6171875000,0.3911708858,0.1948322626,,,
47.2167968750,47.7167968750,0.3326335168,0.2075677232,,,
47.3164062500,47.8164062500,0.2835746057,0.2297864889,,,
47.4160156250,47.9160156250,0.2279004393,0.2422897855,,,
47.5156250000,48.0156250000,0.2072623973,0.2248668681,,,
47.6152343750,48.1152343750,0.2207581046,0.2058862125,,,
47.7148437500,48.2148437500,0.2383164933,0.1855039446,,,
47.8144531250,48.3144531250,0.2231011181,0.1496076658,,,
47.9140625000,48.4140625000,0.1658767678,0.1058175473,,,
48.0136718750,48.5136718750,0.1089639802,0.0778567994,,,
48.1132812500,48.6132812500,0.0563608531,0.0613005566,,,
48.2128906250,48.7128906250,0.0486910244,0.0548987136,,,
48.3125000000,48.8125000000,0.0546089055,0.0486705361,,,
48.4121093750,48.9121093750,0.0612119000,0.0414292690,,,
48.5117187500,49.0117187500,0.0603556551,0.0489795813,,,
48.6113281250,49.1113281250,0.0553511905,0.0671744784,,,
48.7109375000,49.2109375000,0.0537241340,0.0949590874,,,
48.8105468750,49.3105468750,0.0753711862,0.1390212995,,,
48.9101562500,49.4101562500,0.0946157823,0.1803170984,,,
49.0097656250,49.5097656250,0.1089783906,0.2143391592,,,
49.1093750000,49.6093750000,0.1110601972,0.2384273829,,,
49.2089843750,49.7089843750,0.1023142581,0.2308656984,,,
49.3085937500,49.8085937500,0.0968288035,0.2074635076,,,
49.4082031250,49.9082031250,0.1692107763,0.1816087662,,,
49.5078125000,50.0078125000,0.2926910866,0.1462099856,,,
49.6074218750,50.1074218750,0.4415608490,0.0965951459,,,
49.7070312500,50.2070312500,0.5852839180,0.0684256921,,,
49.8066406250,50.3066406250,0.6479061708,0.0551947649,,,
49.9062500000,50.4062500000,0.6442385989,0.0649539262,,,
50.0058593750,50.5058593750,0.5629154001,0.0833636331,,,
50.1054687500,50.6054687500,0.4416919616,0.1051935325,,,
50.2050781250,50.7050781250,0.2752971819,0.1077990083,,,
50.3046875000,50.8046875000,0.1805421523,0.0999470147,,,
50.4042968750,50.9042968750,0.1094961278,0.1013543108,,,
50.5039062500,51.0039062500,0.0888018431,0.1220166378,,,
50.6035156250,51.1035156250,0.0863697544,0.1541506646,,,
50.7031250000,51.2031250000,0.0978536405,0.1719714744,,,
50.8027343750,51.3027343750,0.1094990895,0.1826088832,,,
50.9023437500,51.4023437500,0.1081069950,0.1608037259,,,
51.0019531250,51.5019531250,0.0994648455,0.1182829843,,,
51.1015625000,51.6015625000,0.1085969158,0.0605264259,,,
51.2011718750,51.7011718750,0.1406288941,0.0364727555,,,
51.3007812500,51.8007812500,0.1909788266,0.0311453641,,,
51.4003906250,51.9003906250,0.2839270163,0.0525338260,,,
51.5000000000,52.0000000000,0.3560908703,0.1046454776,,,
51.5996093750,52.0996093750,0.4143117544,0.1721790265,,,
51.6992187500,52.1992187500,0.4140634563,0.2400464108,,,
51.7988281250,52.2988281250,0.3744173354,0.2598412580,,,
