Time:2,End Time,Feature 1,Feature 2,Event Id,Event Date,Event Duration
39.8984375000,40.3984375000,0.3577897350,0.6530582682,,,
39.9980468750,40.4980468750,0.3939470727,0.7326195530,,,
40.0976562500,40.5976562500,0.3701878734,0.7529812691,,,
40.1972656250,40.6972656250,0.3183674006,0.7342592586,,,
40.2968750000,40.7968750000,0.2605535725,0.6881269298,,,
40.3964843750,40.8964843750,0.2940822722,0.6556414774,,,
93.9218750000,94.4218750000,0.1292617641,0.1667409206,,,
94.0214843750,94.5214843750,0.1814302985,0.1474797003,,,
94.1210937500,94.6210937500,0.2601304221,0.1385153924,,,
94.2207031250,94.7207031250,0.3178708545,0.1989853214,,,
94.3203125000,94.8203125000,0.3660501280,0.3096314387,,,
94.4199218750,94.9199218750,0.3563466357,0.4219889971,,,
94.5195312500,95.0195312500,0.3056828101,0.5340269566,,,
94.6191406250,95.1191406250,0.2122170697,0.5905962091,,,
94.7187500000,95.2187500000,0.1355876916,0.6031494949,,,
94.8183593750,95.3183593750,0.0727074780,0.5685624102,,,
94.9179687500,95.4179687500,0.0603216176,0.5098921024,,,
95.0175781250,95.5175781250,0.0661522791,0.4296420844,,,
95.1171875000,95.6171875000,0.0595089281,0.3737563272,,,
95.2167968750,95.7167968750,0.0533468151,0.3545043746,,,
95.3164062500,95.8164062500,0.0971864788,0.3575641897,,,
95.4160156250,95.9160156250,0.2208783676,0.4178015303,,,
95.5156250000,96.0156250000,0.4235299475,0.5587049116,,,
95.6152343750,96.1152343750,0.5706935630,0.7099384591,,,
95.7148437500,96.2148437500,0.6577355457,0.8949207664,,,
95.8144531250,96.3144531250,0.6496769266,1.0501497476,,,
95.9140625000,96.4140625000,0.5711918244,1.1348717539,,,
96.0136718750,96.5136718750,0.4259500274,1.1628612493,,,
96.1132812500,96.6132812500,0.3016391636,1.1194244030,,,
96.2128906250,96.7128906250,0.2088469106,0.9967079039,,,
96.3125000000,96.8125000000,0.1962640156,0.8231107093,,,
96.4121093750,96.9121093750,0.2265693984,0.6773535688,,,
96.5117187500,97.0117187500,0.2226543921,0.5210281000,,,
96.6113281250,97.1113281250,0.1798283713,0.4589794446,,,
96.7109375000,97.2109375000,0.1483187320,0.4427188019,,,
96.8105468750,97.3105468750,0.1273292060,0.4526130638,,,
96.9101562500,97.4101562500,0.1230137351,0.4534022624,,,
97.0097656250,97.5097656250,0.1708492766,0.4653257334,,,
97.1093750000,97.6093750000,0.2632624880,0.4545399292,,,
97.2089843750,97.7089843750,0.3565744701,0.4579942137,,,
97.3085937500,97.8085937500,0.4377065110,0.4604681106,,,
97.4082031250,97.9082031250,0.4528988110,0.4651543137,,,
97.5078125000,98.0078125000,0.4050728147,0.4600039443,,,
97.6074218750,98.1074218750,0.3046505199,0.4508565283,,,
97.7070312500,98.2070312500,0.2038304129,0.4252521843,,,
97.8066406250,98.3066406250,0.1075043986,0.3807298388,,,
97.9062500000,98.4062500000,0.0891121215,0.3336003306,,,
98.0058593750,98.5058593750,0.1523823067,0.2751831451,,,
98.1054687500,98.6054687500,0.2724092929,0.2048277910,,,
98.2050781250,98.7050781250,0.4484329268,0.1591852999,,,
98.3046875000,98.8046875000,0.5644570066,0.1111646423,,,
98.4042968750,98.9042968750,0.6495023185,0.0840925939,,,
98.5039062500,99.0039062500,0.6388852178,0.0704079860,,,
98.6035156250,99.1035156250,0.5671647608,0.0656214646,,,
98.7031250000,99.2031250000,0.4147741950,0.0834472890,,,
98.8027343750,99.3027343750,0.3027185681,0.1626296925,,,
98.9023437500,99.4023437500,0.2450323873,0.2585598650,,,
99.0019531250,99.5019531250,0.3368148805,0.3782255628,,,
99.1015625000,99.6015625000,0.4592629007,0.4954418062,,,
99.2011718750,99.7011718750,0.5603423373,0.5641286148,,,
99.3007812500,99.8007812500,0.6091192713,0.6029268312,,,
99.4003906250,99.9003906250,0.5784287105,0.6047434882,,,
99.5000000000,100.0000000000,0.4669509428,0.5857631492,,,
99.5996093750,100.0996093750,0.3381754485,0.5681919960,,,
99.6992187500,100.1992187500,0.2256169155,0.5541095684,,,
99.7988281250,100.2988281250,0.1346501747,0.5406645622,,,
99.8984375000,100.3984375000,0.1041953034,0.5374792178,,,
99.9980468750,100.4980468750,0.1182706090,0.5517227943,,,
100.0976562500,100.5976562500,0.1389146448,0.5838754053,,,
100.1972656250,100.6972656250,0.1558657415,0.6236857051,,,
100.2968750000,100.7968750000,0.1510111246,0.6780265937,,,
100.3964843750,100.8964843750,0.1536538344,0.6931699237,,,
129.9218750000,130.4218750000,0.1311331399,0.2725081477,,,
130.0214843750,130.5214843750,0.1072267065,0.2671001324,,,
130.1210937500,130.6210937500,0.0960887862,0.2381913388,,,
130.2207031250,130.7207031250,0.0800333133,0.1940110451,,,
130.3203125000,130.8203125000,0.0714531960,0.1361624389,,,
130.4199218750,130.9199218750,0.0618577631,0.1279776097,,,
130.5195312500,131.0195312500,0.0520721801,0.1781775913,,,
130.6191406250,131.1191406250,0.0444697069,0.3297210364,,,
130.7187500000,131.2187500000,0.0484886405,0.4738057541,,,
130.8183593750,131.3183593750,0.0753428707,0.6061049112,,,
130.9179687500,131.4179687500,0.1240618770,0.6423839895,,,
131.0175781250,131.5175781250,0.1552227648,0.6269140165,,,
131.1171875000,131.6171875000,0.1764357425,0.5735987669,,,
131.2167968750,131.7167968750,0.2099453944,0.5861222685,,,
131.3164062500,131.8164062500,0.2503870437,0.5933869455,,,
131.4160156250,131.9160156250,0.2989598281,0.6597813351,,,
131.5156250000,132.0156250000,0.3509961928,0.7123355390,,,
131.6152343750,132.1152343750,0.3862869732,0.6821564784,,,
131.7148437500,132.2148437500,0.3976794761,0.5635404595,,,
131.8144531250,132.3144531250,0.3723205860,0.4349367124,,,
131.9140625000,132.4140625000,0.3417612459,0.3276511370,,,
132.0136718750,132.5136718750,0.3250484010,0.2921085569,,,
132.1132812500,132.6132812500,0.3192836683,0.3733204020,,,
132.2128906250,132.7128906250,0.3067920777,0.4632853551,,,
132.3125000000,132.8125000000,0.2739752611,0.5381689675,,,
132.4121093750,132.9121093750,0.2128478102,0.5912394845,,,
132.5117187500,133.0117187500,0.1329009092,0.5680703636,,,
132.6113281250,133.1113281250,0.0841302466,0.4896653452,,,
132.7109375000,133.2109375000,0.1021062165,0.3930302313,,,
132.8105468750,133.3105468750,0.1938932760,0.2789433577,,,
132.9101562500,133.4101562500,0.3261536376,0.1585957048,,,
133.0097656250,133.5097656250,0.3954049088,0.1315590491,,,
133.1093750000,133.6093750000,0.4120268146,0.1498195407,,,
133.2089843750,133.7089843750,0.3685733190,0.1763520099,,,
133.3085937500,133.8085937500,0.2929219036,0.1881554131,,,
133.4082031250,133.9082031250,0.1740770717,0.1740399067,,,
133.5078125000,134.0078125000,0.0997189654,0.1324025766,,,
133.6074218750,134.1074218750,0.0879208902,0.1020875361,,,
133.7070312500,134.2070312500,0.0860537641,0.0981703580,,,
133.8066406250,134.3066406250,0.0742717358,0.1153485899,,,
133.9062500000,134.4062500000,0.0863039530,0.1592410263,,,
134.0058593750,134.5058593750,0.1145955450,0.1999897595,,,
134.1054687500,134.6054687500,0.1591656076,0.2482793407,,,
134.2050781250,134.7050781250,0.1922810665,0.2953257911,,,
134.3046875000,134.8046875000,0.2124899260,0.3302242183,,,
134.4042968750,134.9042968750,0.1934291965,0.3672446040,,,
134.5039062500,135.0039062500,0.1667182294,0.3991019459,,,
134.6035156250,135.1035156250,0.1550736858,0.3967457274,,,
134.7031250000,135.2031250000,0.2290554135,0.3673292676,,,
134.8027343750,135.3027343750,0.3227624602,0.3351603477,,,
134.9023437500,135.4023437500,0.3832032080,0.3069686632,,,
135.0019531250,135.5019531250,0.3999154946,0.3006188702,,,
135.1015625000,135.6015625000,0.3637836284,0.3553628788,,,
135.2011718750,135.7011718750,0.2826373013,0.4005461243,,,
135.3007812500,135.8007812500,0.1937701413,0.4606301528,,,
135.4003906250,135.9003906250,0.1719029072,0.4889375424,,,
135.5000000000,136.0000000000,0.2118367615,0.4750498054,,,
135.5996093750,136.0996093750,0.2640630838,0.4199433707,,,
135.6992187500,136.1992187500,0.2905480138,0.3683536120,,,
135.7988281250,136.2988281250,0.2794705277,0.2951891402,,,
135.8984375000,136.3984375000,0.2340712726,0.2148211016,,,
135.9980468750,136.4980468750,0.1645646014,0.1579286321,,,
136.0976562500,136.5976562500,0.1202289870,0.1145840979,,,
136.1972656250,136.6972656250,0.1216724543,0.0886624576,,,
136.2968750000,136.7968750000,0.1657109753,0.0870923743,,,
136.3964843750,136.8964843750,0.2463187097,0.0899349999,,,
177.9218750000,178.4218750000,0.0979672140,0.0499556627,,,
178.0214843750,178.5214843750,0.1067709739,0.1108393852,,,
178.1210937500,178.6210937500,0.1276322346,0.2067728697,,,
178.2207031250,178.7207031250,0.1319238133,0.3228684739,,,
178.3203125000,178.8203125000,0.1109273777,0.4584800298,,,
178.4199218750,178.9199218750,0.0850865625,0.5521175673,,,
178.5195312500,179.0195312500,0.0598268901,0.6370764099,,,
178.6191406250,179.1191406250,0.0371835290,0.6986071590,,,
178.7187500000,179.2187500000,0.0262817621,0.7098669136,,,
178.8183593750,179.3183593750,0.0214201952,0.6824408508,,,
178.9179687500,179.4179687500,0.0253082735,0.6375025509,,,
179.0175781250,179.5175781250,0.0283516594,0.5525134369,,,
179.1171875000,179.6171875000,0.0299106889,0.4367552171,,,
179.2167968750,179.7167968750,0.0324848645,0.3585339272,,,
179.3164062500,179.8164062500,0.0365346146,0.2878960096,,,
179.4160156250,179.9160156250,0.0408636270,0.2595518664,,,
179.5156250000,180.0156250000,0.0488605543,0.2610395889,,,
179.6152343750,180.1152343750,0.0651109824,0.2515057142,,,
179.7148437500,180.2148437500,0.0999044475,0.2511494091,,,
179.8144531250,180.3144531250,0.1681402322,0.2609477512,,,
179.9140625000,180.4140625000,0.2374875860,0.3146061242,,,
180.0136718750,180.5136718750,0.3014896023,0.3665352588,,,
180.1132812500,180.6132812500,0.3137659788,0.4572040771,,,
180.2128906250,180.7128906250,0.2874438440,0.5389018477,,,
180.3125000000,180.8125000000,0.2221614607,0.5982950176,,,
180.4121093750,180.9121093750,0.1583574970,0.6668696172,,,
180.5117187500,181.0117187500,0.1014125801,0.7283882525,,,
180.6113281250,181.1113281250,0.1009720251,0.8139345473,,,
180.7109375000,181.2109375000,0.1481570752,0.8967304511,,,
180.8105468750,181.3105468750,0.1827260976,0.9657386775,,,
180.9101562500,181.4101562500,0.2093494050,1.0069607646,,,
181.0097656250,181.5097656250,0.2153609497,0.9844730069,,,
181.1093750000,181.6093750000,0.2385704208,0.9076946875,,,
181.2089843750,181.7089843750,0.2415398386,0.7651087592,,,
181.3085937500,181.8085937500,0.2592677814,0.6135055681,,,
181.4082031250,181.9082031250,0.2632605386,0.4137206240,,,
181.5078125000,182.0078125000,0.2523413500,0.2814179731,,,
181.6074218750,182.1074218750,0.2086907598,0.1870985961,,,
181.7070312500,182.2070312500,0.1530243849,0.1387077296,,,
181.8066406250,182.3066406250,0.0927254673,0.1304909830,,,
181.9062500000,182.4062500000,0.0461464623,0.1401571435,,,
182.0058593750,182.5058593750,0.0385704086,0.2038744947,,,
182.1054687500,182.6054687500,0.0647582270,0.3053890328,,,
182.2050781250,182.7050781250,0.1083342183,0.4493971447,,,
182.3046875000,182.8046875000,0.1658105723,0.5433859808,,,
182.4042968750,182.9042968750,0.2098527402,0.6392305215,,,
182.5039062500,183.0039062500,0.2348582925,0.6732144398,,,
182.6035156250,183.1035156250,0.2438740443,0.6788094182,,,
182.7031250000,183.2031250000,0.2577943330,0.6529781083,,,
182.8027343750,183.3027343750,0.3032535162,0.6368309973,,,
182.9023437500,183.4023437500,0.3692883291,0.6404229933,,,
183.0019531250,183.5019531250,0.4544669041,0.6779739048,,,
183.1015625000,183.6015625000,0.4726765299,0.7246364208,,,
183.2011718750,183.7011718750,0.4570247916,0.7904911498,,,
183.3007812500,183.8007812500,0.3787485984,0.8451927554,,,
183.4003906250,183.9003906250,0.2753948978,0.8657511750,,,
183.5000000000,184.0000000000,0.1317804179,0.8665471145,,,
183.5996093750,184.0996093750,0.0615609269,0.8408917851,,,
183.6992187500,184.1992187500,0.0643581791,0.7849851921,,,
183.7988281250,184.2988281250,0.1627339212,0.7830894647,,,
183.8984375000,184.3984375000,0.3083038421,0.7986641571,,,
183.9980468750,184.4980468750,0.3986080969,0.8318118641,,,
184.0976562500,184.5976562500,0.4415649297,0.8427070898,,,
184.1972656250,184.6972656250,0.4353278654,0.8167628196,,,
184.2968750000,184.7968750000,0.4047396771,0.7187233399,,,
184.3964843750,184.8964843750,0.3600950839,0.6090521409,,,
213.9218750000,214.4218750000,0.3105895569,0.1136088318,,,
214.0214843750,214.5214843750,0.3365031668,0.1780374268,,,
214.1210937500,214.6210937500,0.3420675353,0.2939595393,,,
214.2207031250,214.7207031250,0.3156007776,0.4424269952,,,
214.3203125000,214.8203125000,0.2484729533,0.6573696995,,,
214.4199218750,214.9199218750,0.2035750857,0.8467721940,,,
214.5195312500,215.0195312500,0.2235567373,0.9698350612,,,
214.6191406250,215.1191406250,0.2796868309,1.0757530158,,,
214.7187500000,215.2187500000,0.3166738802,1.1332413025,,,
214.8183593750,215.3183593750,0.3403037271,1.1095937419,,,
214.9179687500,215.4179687500,0.3141051101,1.0628369820,,,
215.0175781250,215.5175781250,0.2534931660,1.0004927035,,,
215.1171875000,215.6171875000,0.1642284997,0.9177379793,,,
215.2167968750,215.7167968750,0.1251429367,0.8376873884,,,
215.3164062500,215.8164062500,0.1127175977,0.7933906454,,,
215.4160156250,215.9160156250,0.1372067152,0.7661939805,,,
215.5156250000,216.0156250000,0.1716408761,0.7546700735,,,
215.6152343750,216.1152343750,0.2016384239,0.7436437738,,,
215.7148437500,216.2148437500,0.2258982601,0.7212993297,,,
215.8144531250,216.3144531250,0.2192410619,0.6940422700,,,
215.9140625000,216.4140625000,0.1950456694,0.6571880326,,,
216.0136718750,216.5136718750,0.1499326646,0.6463399129,,,
216.1132812500,216.6132812500,0.1092869650,0.6385676563,,,
216.2128906250,216.7128906250,0.0636855739,0.6569969207,,,
216.3125000000,216.8125000000,0.0420107573,0.7127646860,,,
216.4121093750,216.9121093750,0.0371518135,0.8036628928,,,
216.5117187500,217.0117187500,0.0500229581,0.8623196120,,,
216.6113281250,217.1113281250,0.0766362767,0.9399940454,,,
216.7109375000,217.2109375000,0.1167303556,0.9662257018,,,
216.8105468750,217.3105468750,0.1627328088,0.9536245664,,,
216.9101562500,217.4101562500,0.1938674959,0.8868269766,,,
217.0097656250,217.5097656250,0.1935997622,0.8004994885,,,
217.1093750000,217.6093750000,0.1713504599,0.6512091246,,,
217.2089843750,217.7089843750,0.1294419736,0.4837164272,,,
217.3085937500,217.8085937500,0.0808479036,0.3496416912,,,
217.4082031250,217.9082031250,0.0469772549,0.2147894372,,,
217.5078125000,218.0078125000,0.0604240071,0.1384485662,,,
217.6074218750,218.1074218750,0.1169529700,0.1408545906,,,
217.7070312500,218.2070312500,0.1712445592,0.2112385328,,,
217.8066406250,218.3066406250,0.2265734292,0.2911435620,,,
217.9062500000,218.4062500000,0.2542360347,0.3866144410,,,
218.0058593750,218.5058593750,0.2693376100,0.4696565387,,,
218.1054687500,218.6054687500,0.2459753747,0.5369736563,,,
218.2050781250,218.7050781250,0.2199157481,0.5666918842,,,
218.3046875000,218.8046875000,0.1924738387,0.5628658051,,,
218.4042968750,218.9042968750,0.1986374909,0.5486465225,,,
218.5039062500,219.0039062500,0.1891983505,0.5690990473,,,
218.6035156250,219.1035156250,0.1818222529,0.5892244434,,,
218.7031250000,219.2031250000,0.1653184302,0.6369900519,,,
218.8027343750,219.3027343750,0.1497721352,0.6925645755,,,
218.9023437500,219.4023437500,0.1142452936,0.7268789273,,,
219.0019531250,219.5019531250,0.1065519148,0.7045213710,,,
219.1015625000,219.6015625000,0.1191936461,0.6462107376,,,
219.2011718750,219.7011718750,0.1733591413,0.5536039906,,,
219.3007812500,219.8007812500,0.2245002230,0.4396646564,,,
219.4003906250,219.9003906250,0.3002283741,0.3537759363,,,
219.5000000000,220.0000000000,0.3554948883,0.3070869938,,,
219.5996093750,220.0996093750,0.3867498795,0.3237063568,,,
219.6992187500,220.1992187500,0.3819846421,0.3736667024,,,
219.7988281250,220.2988281250,0.3570600530,0.4538540120,,,
219.8984375000,220.3984375000,0.2892257852,0.5120100714,,,
219.9980468750,220.4980468750,0.2048319755,0.5640510617,,,
220.0976562500,220.5976562500,0.1583937111,0.5801817051,,,
220.1972656250,220.6972656250,0.1997184000,0.5481731324,,,
220.2968750000,220.7968750000,0.3218793995,0.4786955550,,,
220.3964843750,220.8964843750,0.4442042374,0.3955799180,,,
249.9218750000,250.4218750000,0.4553423561,0.4003417582,,,
250.0214843750,250.5214843750,0.4403866039,0.4745793256,,,
250.1210937500,250.6210937500,0.3958497918,0.5072798680,,,
250.2207031250,250.7207031250,0.3362865351,0.4829549995,,,
250.3203125000,250.8203125000,0.2706944869,0.4152246191,,,
250.4199218750,250.9199218750,0.1860154207,0.3434239953,,,
250.5195312500,251.0195312500,0.1290528054,0.2642338151,,,
250.6191406250,251.1191406250,0.0777632955,0.2150660358,,,
250.7187500000,251.2187500000,0.0670823959,0.2252255486,,,
250.8183593750,251.3183593750,0.0786899166,0.2714411816,,,
250.9179687500,251.4179687500,0.1103917084,0.3811506838,,,
251.0175781250,251.5175781250,0.1307455595,0.4885118745,,,
251.1171875000,251.6171875000,0.1297143308,0.5750960766,,,
251.2167968750,251.7167968750,0.1111055638,0.6299567790,,,
251.3164062500,251.8164062500,0.0845889282,0.6330985159,,,
251.4160156250,251.9160156250,0.0547718748,0.5720015846,,,
251.5156250000,252.0156250000,0.0329110072,0.4961151087,,,
251.6152343750,252.1152343750,0.0293007446,0.4176337830,,,
251.7148437500,252.2148437500,0.0361509142,0.3445370492,,,
251.8144531250,252.3144531250,0.0384065474,0.3335637666,,,
251.9140625000,252.4140625000,0.0298172795,0.3740324393,,,
252.0136718750,252.5136718750,0.0315358573,0.4516925949,,,
252.1132812500,252.6132812500,0.0435776566,0.5297106003,,,
252.2128906250,252.7128906250,0.0565494753,0.6430479272,,,
252.3125000000,252.8125000000,0.0585621084,0.7131247325,,,
252.4121093750,252.9121093750,0.0630977982,0.7681864251,,,
252.5117187500,253.0117187500,0.0604512908,0.7777326025,,,
252.6113281250,253.1113281250,0.0513943310,0.7450121771,,,
252.7109375000,253.2109375000,0.0424736143,0.6536255008,,,
252.8105468750,253.3105468750,0.0430000144,0.5419005268,,,
252.9101562500,253.4101562500,0.0464033075,0.4221751443,,,
253.0097656250,253.5097656250,0.0457058601,0.3192705841,,,
253.1093750000,253.6093750000,0.0526734053,0.2933089372,,,
253.2089843750,253.7089843750,0.0746523106,0.3188505124,,,
253.3085937500,253.8085937500,0.1371467124,0.3833104984,,,
253.4082031250,253.9082031250,0.2513655786,0.4639918784,,,
253.5078125000,254.0078125000,0.3510095297,0.5546829213,,,
253.6074218750,254.1074218750,0.4353229833,0.6356189796,,,
253.7070312500,254.2070312500,0.4475794640,0.7389230965,,,
253.8066406250,254.3066406250,0.4154011404,0.7829183198,,,
253.9062500000,254.4062500000,0.3178854447,0.8024654791,,,
254.0058593750,254.5058593750,0.2206758091,0.7683181399,,,
254.1054687500,254.6054687500,0.1183746648,0.7014767447,,,
254.2050781250,254.7050781250,0.0805382522,0.5644458442,,,
254.3046875000,254.8046875000,0.0747350468,0.4526020339,,,
254.4042968750,254.9042968750,0.0837287600,0.3656265737,,,
254.5039062500,255.0039062500,0.1075736732,0.2822160053,,,
254.6035156250,255.1035156250,0.1276926539,0.2322552950,,,
254.7031250000,255.2031250000,0.1602834313,0.1885960664,,,
254.8027343750,255.3027343750,0.1791417317,0.1392489061,,,
254.9023437500,255.4023437500,0.1849416747,0.0865647954,,,
255.0019531250,255.5019531250,0.1728549969,0.0614857364,,,
255.1015625000,255.6015625000,0.1603447846,0.0695699259,,,
255.2011718750,255.7011718750,0.1554494945,0.1258175843,,,
255.3007812500,255.8007812500,0.2030002649,0.2201407557,,,
255.4003906250,255.9003906250,0.3176831603,0.3335120363,,,
255.5000000000,256.0000000000,0.4317892928,0.4088872575,,,
255.5996093750,256.0996093750,0.5229468637,0.4795594885,,,
255.6992187500,256.1992187500,0.5257619116,0.5021887352,,,
255.7988281250,256.2988281250,0.4708033631,0.5100148243,,,
255.8984375000,256.3984375000,0.3653794446,0.4662428606,,,
255.9980468750,256.4980468750,0.2698635474,0.4165385858,,,
256.0976562500,256.5976562500,0.1812763354,0.3215699542,,,
256.1972656250,256.6972656250,0.1736605566,0.2410954029,,,
256.2968750000,256.7968750000,0.2078458561,0.1659967173,,,
256.3964843750,256.8964843750,0.2688947611,0.1163604442,,,
309.9218750000,310.4218750000,0.1008757164,0.0371815933,,,
310.0214843750,310.5214843750,0.0908075289,0.0398549790,,,
310.1210937500,310.6210937500,0.0832592471,0.0562991860,,,
310.2207031250,310.7207031250,0.0810475774,0.0761317775,,,
310.3203125000,310.8203125000,0.0918592720,0.0826770128,,,
310.4199218750,310.9199218750,0.1144173872,0.0807267778,,,
310.5195312500,311.0195312500,0.1584862267,0.0836210852,,,
310.6191406250,311.1191406250,0.1822779689,0.1053938552,,,
310.7187500000,311.2187500000,0.2026309104,0.1656969375,,,
310.8183593750,311.3183593750,0.2049285047,0.2341323743,,,
310.9179687500,311.4179687500,0.2223354281,0.3156387000,,,
311.0175781250,311.5175781250,0.2476288505,0.3898705388,,,
311.1171875000,311.6171875000,0.3078608280,0.4165488808,,,
311.2167968750,311.7167968750,0.3903143566,0.3888129668,,,
311.3164062500,311.8164062500,0.4958943551,0.3435516258,,,
311.4160156250,311.9160156250,0.5870319232,0.2701641528,,,
311.5156250000,312.0156250000,0.6771169913,0.1819453654,,,
311.6152343750,312.1152343750,0.7060539714,0.1387649360,,,
311.7148437500,312.2148437500,0.6724205903,0.1871908525,,,
311.8144531250,312.3144531250,0.5973101902,0.3109969524,,,
311.9140625000,312.4140625000,0.5133264263,0.4139729208,,,
312.0136718750,312.5136718750,0.4264973974,0.4876136727,,,
312.1132812500,312.6132812500,0.3997579835,0.4984066485,,,
312.2128906250,312.7128906250,0.4660245121,0.4766908175,,,
312.3125000000,312.8125000000,0.5001974358,0.4015970602,,,
312.4121093750,312.9121093750,0.5011921217,0.3675639368,,,
312.5117187500,313.0117187500,0.4452861102,0.3230486779,,,
312.6113281250,313.1113281250,0.4028044148,0.3077316501,,,
312.7109375000,313.2109375000,0.3617742041,0.2636933777,,,
312.8105468750,313.3105468750,0.4145609428,0.2129224343,,,
312.9101562500,313.4101562500,0.4788751392,0.1403779421,,,
313.0097656250,313.5097656250,0.5592087276,0.1047406965,,,
313.1093750000,313.6093750000,0.5632755978,0.1053174913,,,
313.2089843750,313.7089843750,0.5286619999,0.1281543334,,,
313.3085937500,313.8085937500,0.4152032329,0.1626345705,,,
313.4082031250,313.9082031250,0.2937738284,0.1829760901,,,
313.5078125000,314.0078125000,0.1584077060,0.2059131813,,,
313.6074218750,314.1074218750,0.1028820208,0.2231403292,,,
313.7070312500,314.2070312500,0.0928251555,0.2302696372,,,
313.8066406250,314.3066406250,0.1180223947,0.2185123063,,,
313.9062500000,314.4062500000,0.1620079137,0.2101950121,,,
314.0058593750,314.5058593750,0.2085250286,0.2005792198,,,
314.1054687500,314.6054687500,0.2359700381,0.2086589808,,,
314.2050781250,314.7050781250,0.2669770895,0.2398809540,,,
314.3046875000,314.8046875000,0.2972740365,0.2907409691,,,
314.4042968750,314.9042968750,0.3123020689,0.3667711891,,,
314.5039062500,315.0039062500,0.3138787964,0.4280825764,,,
314.6035156250,315.1035156250,0.3059993498,0.4916681949,,,
314.7031250000,315.2031250000,0.2848703154,0.5147329863,,,
314.8027343750,315.3027343750,0.2386302295,0.5096978629,,,
314.9023437500,315.4023437500,0.1982187010,0.4737146087,,,
315.0019531250,315.5019531250,0.1574183604,0.4356099876,,,
315.1015625000,315.6015625000,0.1559108733,0.3720752561,,,
