Time:6,End Time,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Event Id,Event Date,Event Duration
111.1015625000,111.6015625000,0.1827729212,0.0399043369,0.0446755272,0.2855577302,0.0349343432,0.0204217825,,,
111.2011718750,111.7011718750,0.1975391116,0.0258159564,0.0526152242,0.2937116866,0.0327184739,0.0126458719,,,
111.3007812500,111.8007812500,0.1787567738,0.0178743388,0.0578932276,0.2852788322,0.0267500728,0.0103386545,,,
111.4003906250,111.9003906250,0.1380433958,0.0202344697,0.0585463153,0.2682870422,0.0169774506,0.0114829432,,,
111.5000000000,112.0000000000,0.1053868665,0.0313268044,0.0734743086,0.2435862695,0.0084294230,0.0131211298,,,
111.5996093750,112.0996093750,0.1160227543,0.0460432195,0.1111170012,0.2127072958,0.0049353143,0.0135875275,,,
111.6992187500,112.1992187500,0.1755894316,0.0585889941,0.1520913687,0.1807083033,0.0056556730,0.0128117560,,,
111.7988281250,112.2988281250,0.2555885398,0.0634250433,0.1746426813,0.1482682286,0.0080371784,0.0112982940,,,
111.8984375000,112.3984375000,0.3222470593,0.0581862073,0.1759606502,0.1119705883,0.0103232223,0.0091712226,,,
111.9980468750,112.4980468750,0.3529243043,0.0459742429,0.1644531578,0.0815171055,0.0125829163,0.0071500808,,,
112.0976562500,112.5976562500,0.3416458686,0.0324507992,0.1546663146,0.0736535226,0.0155444990,0.0061616299,,,
112.1972656250,112.6972656250,0.2978198854,0.0220228210,0.1636290892,0.0988164533,0.0179109609,0.0064413976,,,
112.2968750000,112.7968750000,0.2439596964,0.0173108846,0.2022307989,0.1550919047,0.0176381632,0.0082307889,,,
112.3964843750,112.8964843750,0.2014281656,0.0193124601,0.2523259904,0.2410495958,0.0158127144,0.0108219029,,,
189.9218750000,190.4218750000,1.2275274316,0.0186044585,0.3067723118,0.1738445730,0.0115019920,0.0083747015,,,
190.0214843750,190.5214843750,1.1546695726,0.0122692753,0.3173950547,0.1371893820,0.0084134583,0.0074570996,,,
190.1210937500,190.6210937500,0.9782251303,0.0091801885,0.2782565570,0.0874701370,0.0100227883,0.0071222940,,,
190.2207031250,190.7207031250,0.7202227882,0.0112455763,0.2045766695,0.0435955729,0.0165937467,0.0075222614,,,
190.3203125000,190.8203125000,0.4430181402,0.0197124117,0.1257014222,0.0374454363,0.0263906983,0.0077798936,,,
190.4199218750,190.9199218750,0.2571261026,0.0341522892,0.0657761826,0.0720280962,0.0385077382,0.0069748799,,,
190.5195312500,191.0195312500,0.2054302115,0.0522006739,0.0356189614,0.1327939697,0.0494832155,0.0055200158,,,
190.6191406250,191.1191406250,0.2167337898,0.0684908800,0.0326634200,0.2056107557,0.0535300864,0.0049823448,,,
190.7187500000,191.2187500000,0.2185682633,0.0753804274,0.0472209232,0.2806528060,0.0493726061,0.0064800084,,,
190.8183593750,191.3183593750,0.1891386453,0.0707124510,0.0696618794,0.3495348926,0.0404605580,0.0103801022,,,
190.9179687500,191.4179687500,0.1375154225,0.0576864937,0.0970750689,0.3916663247,0.0303943463,0.0156113926,,,
191.0175781250,191.5175781250,0.0817407914,0.0393517516,0.1258066847,0.3876115172,0.0214701841,0.0209485171,,,
191.1171875000,191.6171875000,0.0404970326,0.0205877629,0.1421655443,0.3398576673,0.0160331107,0.0268775139,,,
191.2167968750,191.7167968750,0.0257441210,0.0088478231,0.1382408567,0.2681567070,0.0146669496,0.0342680320,,,
191.3164062500,191.8164062500,0.0280179546,0.0062371873,0.1177691265,0.1862523937,0.0145415368,0.0414293558,,,
191.4160156250,191.9160156250,0.0328715201,0.0094169506,0.0902747080,0.1161367412,0.0139708956,0.0476573034,,,
191.5156250000,192.0156250000,0.0561736970,0.0166351975,0.0666562100,0.0876178204,0.0147322103,0.0535403331,,,
191.6152343750,192.1152343750,0.1230659254,0.0277354618,0.0551211303,0.1079517303,0.0192658750,0.0571307348,,,
191.7148437500,192.2148437500,0.2190195762,0.0392342596,0.0506915299,0.1467355273,0.0282881056,0.0564057878,,,
191.8144531250,192.3144531250,0.3031381663,0.0455293313,0.0439391019,0.1733327106,0.0392421817,0.0533731024,,,
191.9140625000,192.4140625000,0.3510060795,0.0441574342,0.0332722389,0.1812580333,0.0469982066,0.0502050905,,,
192.0136718750,192.5136718750,0.3480713296,0.0369208691,0.0217448070,0.1676842724,0.0484189593,0.0461311499,,,
192.1132812500,192.6132812500,0.3030484431,0.0277540212,0.0124237668,0.1360595738,0.0429550179,0.0406060848,,,
192.2128906250,192.7128906250,0.2427417261,0.0233649991,0.0078862790,0.1061595764,0.0318636968,0.0334467622,,,
192.3125000000,192.8125000000,0.1937184353,0.0283287485,0.0102207157,0.1074872874,0.0192378187,0.0251696050,,,
192.4121093750,192.9121093750,0.1678134944,0.0389007004,0.0168690594,0.1379587259,0.0102426313,0.0172632222,,,
192.5117187500,193.0117187500,0.1692929554,0.0467617846,0.0228659545,0.1812445286,0.0070426351,0.0109536144,,,
192.6113281250,193.1113281250,0.1691239528,0.0471333744,0.0266294895,0.2301894576,0.0083014005,0.0064591376,,,
192.7109375000,193.2109375000,0.1402932257,0.0428007042,0.0306666530,0.2598781712,0.0111821985,0.0042099974,,,
192.8105468750,193.3105468750,0.0926692891,0.0444474949,0.0360211658,0.2488376840,0.0126754103,0.0038909020,,,
192.9101562500,193.4101562500,0.0537223351,0.0626636404,0.0417284183,0.2066971455,0.0121686958,0.0037876273,,,
193.0097656250,193.5097656250,0.0370714138,0.0949286098,0.0440729385,0.1680637269,0.0115931502,0.0030069303,,,
193.1093750000,193.6093750000,0.0449736964,0.1277483591,0.0429220397,0.1462637760,0.0134871816,0.0022152604,,,
193.2089843750,193.7089843750,0.0656084017,0.1485363884,0.0392919601,0.1502354789,0.0180480017,0.0027433645,,,
193.3085937500,193.8085937500,0.0828358099,0.1482177193,0.0315674652,0.1699662766,0.0241676416,0.0054550981,,,
193.4082031250,193.9082031250,0.0931687407,0.1231073044,0.0204559579,0.1791542809,0.0308161717,0.0094927898,,,
193.5078125000,194.0078125000,0.0954276243,0.0838192647,0.0132296568,0.1645750166,0.0363631305,0.0118706437,,,
